latitude,longitude,name,provider,full_address,data_center_count,aggregated_power,aggregated_area,yearbuilt,sources,avg_name_similarity,avg_provider_similarity,state,facility_type_orig,log_power,log_area,ftype_Building,ftype_Campus,ftype_Individual,aggregated_power_imputed
39.02173010000001,-77.4527198,Digital Realty · 21561 Beaumeade Circle,Digital Realty,"21561 Beaumeade Circle, Ashburn, VA, USA",1,10.0,164453.0,2000.0,datacenterhawk; datacentermap,1.0,1.0,VA,Individual,2.3978952727983707,12.010386174823976,False,False,True,10.000000000000002
39.0219138,-77.46021429999999,Digital Realty · 44470 Chilum Place,Digital Realty,"44470 Chilum Place, Ashburn, VA, USA",2,,,2000.0,datacenterhawk; datacenters.com,1.0,1.0,VA,Individual,,,False,False,True,
39.021934,-77.453287,Centersquare · WDC1,Centersquare,"21571 & 21561 Beaumeade Circle, Ashburn, VA, USA",2,10.0,164453.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0,VA,Individual,2.3978952727983707,12.010386174823976,False,False,True,10.000000000000002
39.02218380000001,-77.45058139999999,Equinix · DC12,Equinix,"44790 Performance Circle, Ashburn, VA, USA",1,12.2,182800.0,2017.0,datacenterhawk; datacenters.com,1.0,1.0,VA,Individual,2.580216829592325,12.116153408446742,False,False,True,12.2
39.0225032,-77.45022809999999,Equinix · DC15,Equinix,"44780 Performance Circle, Ashburn, VA, USA",1,14.0,143906.0,2020.0,datacenterhawk,1.0,1.0,VA,Individual,2.70805020110221,11.87692253658462,False,False,True,14.0
39.022754899999995,-77.45482557908068,NTT Ashburn VA1,NTT Global Data Centers,"44664 Guilford Drive, Ashburn, VA, 20147, USA",1,12.6,150000.0,2000.0,datacentermap,1.0,1.0,VA,Individual,2.6100697927420065,11.918397239722838,False,False,True,12.600000000000001
39.0227694,-77.45487790000001,Conscious Networks · 44664 Guilford Drive,RagingWire,"44664 Guilford Drive, Ashburn, VA, USA",6,,,1988.0,datacenterhawk; datacenters.com,0.6099211143618847,0.4623154623154623,VA,Ambiguous/Flagged,,,False,False,False,
39.0230782,-77.4095249,CyrusOne · NVA2,CyrusOne,"22111 Ridgetop Circle, Sterling, VA, USA",1,,222955.0,2016.0,datacenterhawk,1.0,1.0,VA,Individual,3.6924920082092285,12.314729721557152,False,False,True,39.144763489342964
39.0233041,-77.4132054,Centersquare · IAD1-A,Dominion Virginia Power,"45901 Nokes Boulevard, Sterling, VA, USA",2,47.0,,1998.0,datacenterhawk; datacenters.com,1.0,1.0,VA,Individual,3.871201010907891,,False,False,True,47.00000000000001
39.0239067,-77.41520489999999,Centersquare · IAD1-B,Dominion Virginia Power,"45845 Nokes Boulevard, Sterling, VA, USA",2,4.8,82621.0,1999.0,datacenterhawk; datacentermap,1.0,1.0,VA,Individual,1.7578579175523736,11.322031267871516,False,False,True,4.8
39.0247673,-77.4125093,"Centersquare · IAD1-C,D",Dominion Virginia Power,"21110 Ridgetop Circle, Sterling, VA, USA",2,,,2001.0,datacenterhawk,0.3278688524590163,1.0,VA,Ambiguous/Flagged,,,False,False,False,
39.0249556,-77.45760570000002,NTT Global Data Centers · VA2,NTT Global,"44610 Guilford Drive, Ashburn, VA, USA",1,,140000.0,2015.0,datacenterhawk,1.0,1.0,VA,Individual,2.95605731010437,11.849404844423074,False,False,True,18.222035631917425
39.0255497,-77.4347879,CyrusOne · NVA5,Dominion Virginia Power,"21350 Pacific Blvd., Sterling, VA, USA",2,72.0,,2017.0,datacenterhawk; datacenters.com,1.0,1.0,VA,Individual,4.290459441148391,,False,False,True,71.99999999999999
39.02578,-77.4146287,CyrusOne · NVA1,CyrusOne,"21111 Ridgetop Circle, Sterling, VA, USA",2,,,2014.0,datacenterhawk; datacenters.com,0.3495145631067961,1.0,VA,Ambiguous/Flagged,,,False,False,False,
39.029567,-77.40993999999999,Merritt Properties · 45960 Center Oak Plaza,Merritt Properties,"45960 Center Oak Plaza, Sterling, VA, USA",1,,34835.0,2000.0,datacenterhawk,1.0,1.0,VA,Individual,1.5116280317306519,10.458406613812631,False,False,True,3.5341064579616495
39.043673,-77.53747600000001,Compass Datacenters · Loudoun County I,Compass Datacenters,"20632 Sycolin Road, Leesburg, VA, USA",1,,,2022.0,datacenterhawk; datacenters.com,1.0,1.0,VA,Individual,,,False,False,True,
39.0585695,-76.9643299,DataBridge Sites · MDC-1/MDC-2,DataBridge Sites,"12401 Prosperity Drive, Silver Spring, MD, USA",3,10.0,214000.0,1981.0,datacenterhawk; datacenters.com,0.5986725298319501,1.0,MD,Individual,2.3978952727983707,12.273735966890268,False,False,True,10.000000000000002
39.0712471,-77.5127964,Sentinel Data Centers · 19817 Belmont Ridge Road,Sentinel Data Centers,"19817 Belmont Ridge Road, Ashburn, VA, USA",1,,,2001.0,datacenterhawk,1.0,1.0,VA,Individual,,,False,False,True,
39.0820439,-77.523083,STACK Infrastructure · NVA08A,STACK Infrastructure,"1749 Russell Branch Parkway SELeesburg, Leesburg, VA, USA",1,,,2019.0,datacenterhawk,1.0,1.0,VA,Individual,,,False,False,True,
39.0834875,-77.5636823,STACK Infrastructure · NVA06A,Stack Infrastructure,"19275 Compass Creek Parkway SELeesburg, Leesburg, VA, USA",2,0.0,305000.0,2019.0,datacenterhawk,0.9655172413793104,0.95,VA,Building,0.0,12.628070334272698,True,False,False,0.0
39.0871037,-84.286114,DartPoints · 4270 Ivy Pointe Blvd.,DartPoints,"4270 Ivy Pointe Blvd., Cincinnati, OH, USA",2,0.166,2887.0,2008.0,datacenterhawk,1.0,1.0,OH,Individual,0.15357908792830058,7.968319500012717,False,False,True,0.16599999999999993
39.09794979999999,-84.524104,H5 Data Centers · 360 Gest Street,Duke Energy,"360 Gest Street, Cincinnati, OH, USA",1,3.991,79825.0,1988.0,datacenterhawk; datacenters.com,1.0,1.0,OH,Individual,1.6076362904874721,11.287604544908211,False,False,True,3.9909999999999997
39.09797736363636,-84.52612543434343,DataBank - 334 Gest St,Zayo Group,"334 Gest St, Cincinnati, OH, 45203, USA",1,,,2020.0,datacentermap,1.0,1.0,OH,Individual,,,False,False,True,
39.0982283,-84.51748289999999,"DartPoints · 302 West 3rd Street, Suite 400",DartPoints,"302 West 3rd Street, Suite 400, Cincinnati, OH, USA",2,0.0,14715.0,1918.0,datacenterhawk,1.0,1.0,Cincinnati,Building,0.0,9.596690616224665,True,False,False,0.0
39.0982618,-84.51760717658195,DartPoints Cincinnati,DartPoints,"302 West Third Street, Cincinnati, OH, 45202, USA",1,,13408.0,2012.0,datacentermap,1.0,1.0,OH,Individual,0.9226247072219849,9.503681402279643,False,False,True,1.515885193473041
39.1008094,-94.5811036,Netrality Data Centers · 1102 Grand Blvd,Netrality Properties,"1102 Grand Blvd, Kansas City, MO, USA",1,26.0,110000.0,1931.0,datacenterhawk; datacenters.com,1.0,1.0,MO,Individual,3.295836866004329,11.608244735642321,False,False,True,26.0
39.1028395,-84.51731769999999,CyrusOne · CIN1,CyrusOne,"229 West 7th Street, Cincinnati, OH, USA",1,12.0,400000.0,1931.0,datacenterhawk; datacenters.com,1.0,1.0,OH,Individual,2.5649493574615367,12.899222326086994,False,False,True,12.0
39.1031182,-84.5120196,CBTS Gold Coast Data Center,CBTS,"55 Miners Way, Cincinnati, OH, 45249, USA",1,,,1930.0,datacentermap,1.0,1.0,OH,Individual,,,False,False,True,
39.1058616,-84.5365777,H5 Data Centers · Cincinnati II,H5 Data Centers,"925 Dalton Avenue, Cincinnati, OH, USA",1,,107000.0,1966.0,datacenterhawk; datacenters.com,1.0,1.0,OH,Individual,3.854861259460449,11.580593459194764,False,False,True,46.22206487200738
39.1092485579225,-84.51166668480636,CBTS Cincinnati Data Center,CBTS,"1 Main St., Cincinnati, OH, 45202, USA",1,,,1930.0,datacentermap,1.0,1.0,OH,Individual,,,False,False,True,
39.1385685,-76.60577599999999,AiNET · CyberNAP,AiNET,"7900 Ritchie Hwy, Glen Burnie, MD, USA",1,,300000.0,1987.0,datacenterhawk,1.0,1.0,MD,Individual,1.139553427696228,12.611541086966115,False,False,True,2.1253723487682876
39.15912,-94.471348,Hunt Midwest · 9050 Northeast Underground Drive,Kansas City Power & Light,"9050 Northeast Underground Drive, Kansas City, MO, USA",3,2.0,400000.0,2014.0,datacenterhawk; datacenters.com,1.0,1.0,MO,Individual,1.0986122886681098,12.899222326086994,False,False,True,2.0000000000000004
39.1825463,-85.8968053,DartPoints · 2425 Technology Boulevard,DartPoints,"2425 Technology Boulevard, Columbus, IN, USA",1,4.0,86400.0,2008.0,datacenterhawk,1.0,1.0,IN,Individual,1.6094379124341003,11.366754528799243,False,False,True,3.999999999999999
39.2134062,-76.6829668,TierPoint · BWI,TierPoint,"813 Pinnacle Drive, Linthicum Heights, MD, USA",2,1.0,34560.0,2018.0,datacenterhawk; datacenters.com,1.0,1.0,MD,Individual,0.6931471805599453,10.450481157684562,False,False,True,1.0
39.2450778,-84.3799027,CyrusOne · CIN97,CyrusOne,"4600 McAuley Place, Blue Ash, OH, USA",2,0.0,190733.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0,OH,Individual,0.0,12.1586350662053,False,False,True,0.0
39.2741724,-76.59103979999999,Expedient · Baltimore Tide Point,Expedient,"1050 Hull Street, Suite 150, Baltimore, MD, USA",1,,23083.0,2000.0,datacenterhawk,1.0,1.0,Baltimore,Individual,0.9467635154724121,10.046895015830858,False,False,True,1.5773545778497535
39.2754165,-76.6254843,TierPoint · BAL,TierPoint,"1401 Russell Street, Baltimore, MD, USA",2,0.0,33000.0,1940.0,datacenterhawk; datacenters.com,1.0,1.0,MD,Individual,0.0,10.404293143019792,False,False,True,0.0
39.2775428,-84.3695712,CBRE: 11515 Grooms Rd Data Center,CBRE,"11515 Grooms Rd, Blue Ash, OH, USA",1,6.5,80.0,1989.0,datacentermap; datacenters.com,1.0,1.0,OH,Individual,2.0149030205422647,4.394449154672439,False,False,True,6.499999999999999
39.2901227,-94.6850568,TierPoint · KCM,TierPoint,"10801 N Amity Avenue, Kansas City, MO, USA",1,,27541.0,1975.0,datacenterhawk; datacenters.com,1.0,1.0,MO,Individual,1.053037166595459,10.223467391287071,False,False,True,1.8663434739651126
39.2919363,-76.62055749999999,AiNET · One Market Center,AiNET,"300 West Lexington Street, Baltimore, MD, USA",2,,202383.0,1985.0,datacenterhawk; datacenters.com,1.0,1.0,MD,Individual,0.9708283543586731,12.217922161887323,False,False,True,1.6401305174353653
39.2956805,-94.6740566,Lincoln Property Group · 11155 N Airworld Dr,Lincoln Rackhouse,"11155 N Airworld Dr, Kansas City, MO, USA",1,,259111.0,1994.0,datacenterhawk; datacenters.com,1.0,1.0,MO,Individual,2.725548267364502,12.465015679642148,False,False,True,14.26478081415062
39.3035122,-94.7057073,Rackspace · MCI1,Rackspace,"10828 NW Airworld Drive, Kansas City, MO, USA",1,,77546.0,1982.0,datacenterhawk,1.0,1.0,MO,Individual,2.234947443008423,11.258639483136877,False,False,True,8.345990642137027
39.3039071,-84.3112282,CyrusOne · CIN3,CyrusOne,"4800 Parkway Drive, Mason, OH, USA",2,0.0,75000.0,1989.0,datacenterhawk,1.0,1.0,OH,Building,0.0,11.225256725762893,True,False,False,0.0
39.3157738,-84.44885409999999,Flexential · Cincinnati,Flexential,"5307 Muhlhauser Road, West Chester, OH, USA",1,3.8,43550.0,2007.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0,OH,Individual,1.5686159179138452,10.681687944129537,False,False,True,3.8
39.363824,-74.4412049,Continent 8 · New Jersey,Continent 8,"1 Convention Boulevard, Atlantic City, NJ, USA",2,0.0,15000.0,2019.0,datacenterhawk,1.0,1.0,NJ,Building,0.0,9.61587214452889,True,False,False,0.0
39.36860480000001,-76.4673131,Landmark Dividend · 8031 Corporate Drive,Landmark Dividend,"8031 Corporate Drive, White Marsh, MD, USA",2,0.0,66000.0,1988.0,datacenterhawk,1.0,1.0,MD,Building,0.0,11.097425172408931,True,False,False,0.0
39.3856585,-84.567174,CyrusOne · CIN4,CyrusOne,"103 Knightsbridge Drive, Hamilton, OH, USA",1,9.0,83000.0,1976.0,datacenterhawk; datacenters.com,1.0,1.0,OH,Individual,2.302585092994046,11.326607934898927,False,False,True,9.000000000000002
39.3861681,-84.3279983,CBTS Mason Data Center,CBTS,"784 Forrest Hill St., Mason, OH, 45040, USA",1,,,1930.0,datacentermap,1.0,1.0,OH,Individual,,,False,False,True,
39.387063,-84.566103,CenterGrid - Hamilton,CenterGrid,"101 Knightsbridge Dr, Hamilton, OH, 45011, USA",1,2.0,7500.0,2013.0,datacentermap,1.0,1.0,OH,Individual,1.0986122886681098,8.922791623969637,False,False,True,2.0000000000000004
39.3890157,-84.2218286,CyrusOne · CIN5,CyrusOne,"401 Kingsview Drive, Lebanon, OH, USA",1,14.0,228000.0,1988.0,datacenterhawk; datacenters.com,1.0,1.0,OH,Individual,2.70805020110221,12.337105293891872,False,False,True,14.0
39.405774745545976,-84.54408705793769,CBTS Hamilton Data Center,CBTS,"123 Pine St, Hamilton, OH, 45011, USA",1,,,1930.0,datacentermap,1.0,1.0,OH,Individual,,,False,False,True,
39.4270906,-76.8117815,Expedient · Baltimore Owings Mills,Expedient,"11155 Red Run Boulevard, Owings Mills, MD, USA",2,0.0,21754.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0,MD,Individual,0.0,9.98759889515478,False,False,True,0.0
39.4353373,-84.2029922,CBTS Lebanon Data Center,CBTS,"4433 Tree Top Way, Lebanon, OH, 45036, USA",1,,,1930.0,datacentermap,1.0,1.0,OH,Individual,,,False,False,True,
39.5349112,-119.7526886,Switch · TAHOE RENO 2,Switch,"1 Superloop Circle, Sparks, NV, USA",1,,610974.0,2023.0,datacenterhawk,1.0,1.0,NV,Individual,2.897475004196167,13.32281132078635,False,False,True,17.128313615490594
39.5499106,-105.0333832,Centersquare · DEN1-AFeatured,Xcel Energy,"9180 Commerce Center Circle, Highlands Ranch, CO, USA",2,,140053.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,0.08343907445669174,11.849783341508523,False,False,True,0.08701898605305991
39.5499451,-105.0341897,Centersquare · DEN1-B,Xcel Energy,"9110 Commerce Center Circle, Highlands Ranch, CO, USA",2,0.0,56000.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,0.0,10.933124826700707,False,False,True,0.0
39.557847,-119.495145,PowerHouse Data Centers · Powerhouse Reno,PowerHouse,"600 Britain Drive, Sparks, NV, USA",2,130.0,0.0,2025.0,datacenterhawk,1.0,1.0,NV,Campus,4.875197323201151,0.0,False,True,False,129.99999999999994
39.5586796,-104.8393572,Flexential · Denver - Englewood,Xcel Energy,"8636 S Peoria Street, Englewood, CO, USA",2,,,2014.0,datacenterhawk; datacenters.com,0.4262295081967213,1.0,CO,Ambiguous/Flagged,,,False,False,False,
39.55906,-104.834402,OneNeck IT Solutions · 8675 Concord Center Drive,Xcel Energy,"8675 Concord Center Drive, Englewood, CO, USA",1,,35000.0,2015.0,datacenterhawk,1.0,1.0,CO,Individual,1.628214716911316,10.463131911491967,False,False,True,4.094770986102717
39.5603168,-104.8575278,Equinix · DE2,Equinix,"335 Inverness Drive South, Englewood, CO, USA",1,,108336.0,2001.0,datacenterhawk,1.0,1.0,CO,Individual,2.426637649536133,11.593002018224842,False,False,True,10.320753674023916
39.5606591,-104.827565,EdgeConneX · DEN01,Intermountain Rural Electric Authority,"8535 Highfield Parkway, Building 3, Suite 500/600, Englewood, CO, USA",1,,98875.0,2014.0,datacenterhawk,1.0,1.0,Suite 500/600,Individual,1.9245597124099731,11.501621818798837,False,False,True,5.85213109336241
39.56094909999999,-104.8306871,Centersquare · DEN2-AFeatured,Xcel Energy,"8534 Concord Center Drive, Englewood, CO, USA",2,7.0,98218.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,2.0794415416798357,11.494954958315587,False,False,True,6.999999999999998
39.5634767,-104.826833,EdgeConneX · DEN02,Intermountain Rural Electric Authority,"8451 Highfield Parkway, Englewood, CO, USA",1,21.0,115500.0,2017.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,3.091042453358316,11.657034466915164,False,False,True,21.000000000000004
39.564063,-104.8665897,DataBank · DEN1,Xcel Energy,"393 Inverness Parkway, Englewood, CO, USA",1,3.5,53200.0,2012.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,1.5040773967762742,10.881832472145556,False,False,True,3.5
39.5826841,-104.8413749,Expedient · 7347 S Revere Parkway,Expedient,"7347 S Revere Parkway, Centennial, CO, USA",1,2.5,32072.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,1.252762968495368,10.375769833681609,False,False,True,2.5
39.591021,-84.2364372,Iron Mountain Data Centers · OHS-1,Iron Mountain,"3366 S Tech Blvd, Miamisburg, OH, USA",2,1.4,44000.0,2017.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0,OH,Individual,0.8754687373538999,10.691967639914864,False,False,True,1.4
39.5913028,-104.8467476,DataBank · DEN2,Xcel Energy,"6900 South Peoria Street, Centennial, CO, USA",1,4.0,81900.0,1994.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,1.6094379124341003,11.313266479778829,False,False,True,3.999999999999999
39.5941452,-104.8431428,Flexential · Denver - Centennial,Flexential,"12500 East Arapahoe Road, Centennial, CO, USA",1,1.6,43294.0,1998.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,0.9555114450274363,10.675792433881902,False,False,True,1.6
39.6128442,-119.872961,Connect · 9630 N Virginia Street,Oppidan Investment Company/Cloud Capital,"9630 N Virginia Street, Reno, NV, USA",1,,61554.0,2024.0,datacenterhawk,1.0,1.0,NV,Individual,2.232426166534424,11.027686363081715,False,False,True,8.322456496315777
39.616418,-104.8912868,H5 Data Centers · 5350 S. Valentia Way,Xcel Energy,"5350 S. Valentia Way, Greenwood Village, CO, USA",2,,300000.0,1983.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,1.6493531465530396,12.611541086966115,False,False,True,4.203612763446179
39.6608561,-104.8492927,Flexential · Denver - Aurora,Flexential,"11900 East Cornell Avenue, Aurora, CO, USA",2,,171289.0,1984.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,1.1042813062667847,12.05111330549203,False,False,True,2.017055350660842
39.72704071548212,-82.68314331771231,Google Lancaster Data Center,Google,"105 Whiley Rd, Lancaster, OH, 43130, USA",1,,,2024.0,datacentermap,1.0,1.0,OH,Individual,,,False,False,True,
39.7281012,-105.122662,Colorado Colo · 11100 W 8th Avenue,"Zayo, CenturyLink, Level 3 (Lumen Technologies)","11100 W 8th Avenue, Lakewood, CO, USA",2,0.25,104218.0,1973.0,datacenterhawk,1.0,1.0,CO,Individual,0.22314355131420976,11.554249733329858,False,False,True,0.25
39.7343422,-104.7079594,QTS · Building 1,Xcel Energy,"1160 N Gun Club Road, Aurora, CO, USA",3,,,2023.0,datacenterhawk,0.9375,0.3333333333333333,CO,Ambiguous/Flagged,,,False,False,False,
39.7452796,-104.9793189,CoreSite · DE2,Coresite,"639 E 18th Avenue, Denver, CO, USA",1,,180000.0,1950.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,0.8947663307189941,12.100717685412471,False,False,True,1.4467639890767017
39.745636,-104.9956363,910Telecom · 910 15th Street,Xcel Energy,"910 15th Street, Denver, CO, USA",4,0.0,142318.0,1910.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Building,0.0,11.865826295895694,True,False,False,0.0
39.7457484,-104.9955066,CoreSite · DE1,Xcel Energy,"910 15th Street, #740, Denver, CO, USA",1,,142218.0,1910.0,datacenterhawk,1.0,1.0,Denver,Individual,2.099038600921631,11.865123402052923,False,False,True,7.158322737077965
39.7457599,-104.9945184,DataBank · DEN3,Xcel Energy,"1500 Champa Street, Denver, CO, USA",2,,,1985.0,datacenterhawk; datacenters.com,0.4123711340206185,1.0,CO,Ambiguous/Flagged,,,False,False,False,
39.7479883,-75.5469842,DaSTOR · 1201 North Market Street,DaSTOR,"1201 North Market Street, Wilmington, DE, USA",1,,,2021.0,datacenterhawk,1.0,1.0,DE,Individual,,,False,False,True,
39.7587495,-86.1677639,Otava · IN1,Carter Validus,"505 W Merrill Street, Indianapolis, IN, USA",2,0.0,43724.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0,IN,Individual,0.0,10.685675299886803,False,False,True,0.0
39.7594141,-86.17223729999999,DataBank · IND1,DataBank,"731 W Henry Street, Indianapolis, IN, USA",1,1.1,54000.0,1920.0,datacenterhawk; datacenters.com,1.0,1.0,IN,Individual,0.7419373447293773,10.896757843893464,False,False,True,1.1
39.7595229,-86.1713931,DataBank · IND2,Indy Telcom Center,"650 Kentucky Avenue, Indianapolis, IN, USA",1,,46000.0,2011.0,datacenterhawk,1.0,1.0,IN,Individual,2.2921226024627686,10.736418414365376,False,False,True,8.895920509438328
39.7596744,-86.1707623,Netrality Data Centers · Indy Telecom Center,Netrality,"600 Kentucky Avenue, Indianapolis, IN, USA",2,0.0,0.0,2005.0,datacenterhawk,1.0,1.0,IN,Campus,0.0,0.0,False,True,False,0.0
39.7597006,-86.1723425,Netrality Data Centers · IN2,Netrality Data Centers,"733 West Henry Suite 100, Indianapolis, IN, USA",2,0.0,30000.0,1985.0,datacenterhawk,1.0,1.0,IN,Building,0.0,10.308985993422082,True,False,False,0.0
39.7597464,-86.1708833,Netrality Data Centers · IN1,Netrality Data Centers,"701 West Henry Street, Suite 101, Indianapolis, IN, USA",2,0.0,0.0,1999.0,datacenterhawk,1.0,1.0,Indianapolis,Campus,0.0,0.0,False,True,False,0.0
39.7604453,-86.16875089999999,US Signal · Indianapolis,US Signal,"701 Henry Street, Indianapolis, IN, USA",2,0.0,0.0,1999.0,datacenterhawk,1.0,1.0,IN,Campus,0.0,0.0,False,True,False,0.0
39.7631729,-104.7618773,365 Data Centers · DEN-3431,Xcel,"3431 Windsor Drive, Aurora, CO, USA",1,,150000.0,2001.0,datacenterhawk,1.0,1.0,CO,Individual,2.2675299644470215,11.918397239722838,False,False,True,8.655521853012557
39.7773595,-104.968274,Iron Mountain Data Centers · DEN-1,Xcel Energy,"4300 Brighton Boulevard, Denver, CO, USA",3,,179666.0,1946.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,0.1086498275399208,12.098860416508874,False,False,True,0.11477191956088406
39.847081,-104.9791972,Sungard Availability Services · DEN-550,Sungard Availability Services,"550 E 84th Avenue, Thornton, CO, USA",1,,478000.0,2000.0,datacenterhawk,1.0,1.0,CO,Individual,2.9057505130767822,13.077368103521614,False,False,True,17.278957101838717
39.8703703,-86.2369444,US Signal · 6325 Morenci Trail,US Signal,"6325 Morenci Trail, Indianapolis, IN, USA",2,0.0,19100.0,1975.0,datacenterhawk; datacenters.com,1.0,1.0,IN,Building,0.0,9.857495968685136,True,False,False,0.0
39.884528,-105.0801707,DataBank · DEN4,Xcel Energy,"7579 W. 103rd Avenue, Westminster, CO, USA",1,,29500.0,2014.0,datacenterhawk; datacenters.com,1.0,1.0,CO,Individual,1.4728350639343262,10.292179440058462,False,False,True,3.3615829959615375
39.912807,-83.72371799999999,5C Data Centers · CMH01,5C Data Centers,"601 Benjamin Drive, Springfield, OH, USA",1,,,2004.0,datacenterhawk,1.0,1.0,OH,Individual,,,False,False,True,
39.9568165,-75.19621409999999,365 Data Centers · PH2,365 Data Centers,"3701 Market Street, 5th Floor, Philadelphia, PA, USA",2,0.0,140913.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0,Philadelphia,Individual,0.0,11.855905054199882,False,False,True,0.0
39.9589444,-82.9970352,Crown Castle Columbus (OH1),CROWN CASTLE,"101 E. Town St., Columbus, OH, 43215, USA",1,,7400.0,2007.0,datacentermap,1.0,1.0,OH,Individual,0.7984586954116821,8.909370405197466,False,False,True,1.2221133342098454
39.9596208,-75.16102049999999,DataBank · PHL1,DataBank,"401 N Broad Street, Philadelphia, PA, USA",5,,,1929.0,datacenterhawk; datacenters.com,0.7214017446136121,0.2304941546320857,PA,Ambiguous/Flagged,,,False,False,False,
39.95972769999999,-75.1615758,Equinix · PH1,Equinix,"401 N Broad Street, Suite 990, Philadelphia, PA, USA",1,,,1930.0,datacenterhawk,1.0,1.0,Philadelphia,Individual,,,False,False,True,
39.9604352,-75.1604237,Crown Castle Fiber · 1309 Noble Street,ConEdison,"1309 Noble Street, Philadelphia, PA, USA",2,0.0,224000.0,1927.0,datacenterhawk,1.0,1.0,PA,Building,0.0,12.319405795112926,True,False,False,0.0
39.9623509,-75.1637363,365 Data Centers · PHL-1500,PECO,"1500 Spring Garden Street, Philadelphia, PA, USA",2,,72000.0,1947.0,datacenterhawk; datacenters.com,1.0,1.0,PA,Individual,0.37909212708473206,11.184435286790631,False,False,True,0.46095762331050927
39.9631656,-86.1457508,Expedient · Carmel,Expedient,"701 Congressional Boulevard, Suite 100, Carmel, IN, USA",1,,53000.0,1988.0,datacenterhawk,1.0,1.0,Carmel,Individual,0.9798123836517334,10.87806606028079,False,False,True,1.6639563932705466
39.96525458932183,-83.00133698707585,Microsoft - 129 N High St,Microsoft,"129 N High St, Columbus, OH, 43025, USA",1,,,2026.0,datacentermap,1.0,1.0,OH,Individual,,,False,False,True,
39.98362578730071,-82.85368920385855,CeraNet DC1,"CeraNet, Inc.","826 Morrison Road, Columbus, OH, 43230, USA",1,0.015,2500.0,1996.0,datacentermap,1.0,1.0,OH,Individual,0.014888612493750559,7.824445930877619,False,False,True,0.014999999999999902
40.0454395,-82.9522526,Racksquared Data Center: Value Way Data Center,Racksquared,"2560 Value Way Drive, Columbus, OH, USA",1,,,2012.0,datacentermap; datacenters.com,1.0,1.0,OH,Individual,,,False,False,True,
40.054262,-83.127713,Connect · 4861 Edwards Farm Road,Oppidan Investment Company,"4861 Edwards Farm Road, Hilliard, OH, USA",1,,89954.0,2023.0,datacenterhawk,1.0,1.0,OH,Individual,2.2376532554626465,11.40706482427072,False,False,True,8.371313383858672
40.0568661,-83.0780338,Expedient · Upper Arlington,Expedient,"5000 Arlington Centre Boulevard, Building One, Upper Arlington, OH, USA",1,1.6,21591.0,1973.0,datacenterhawk; datacentermap,1.0,1.0,Upper Arlington,Individual,0.9555114450274363,9.980078154697841,False,False,True,1.6
40.0603376,-82.7551256,"Google: New Albany, OH Data Center",Google,"1101 Beech Rd SW, New Albany, OH, USA",1,,275000.0,2019.0,datacenters.com,1.0,1.0,OH,Individual,3.5435314178466797,12.524530013005734,False,False,True,33.588851454576954
40.08300255,-82.90022140517979,CeraNet DC3,"CeraNet, Inc.","4151 Executive Pkwy, Westerville, OH, 43081, USA",1,0.015,2500.0,2010.0,datacentermap,1.0,1.0,OH,Individual,0.014888612493750559,7.824445930877619,False,False,True,0.014999999999999902
40.0880637,-75.3392976,DaSTOR · 3400 Horizon Drive,DaSTOR,"3400 Horizon Drive, King of Prussia, PA, USA",2,0.0,0.0,2021.0,datacenterhawk; datacenters.com,1.0,1.0,PA,Individual,0.0,0.0,False,False,True,0.0
40.0919049,-83.1435985,Expedient · Dublin,Expedient,"5700 Innovation Drive, Dublin, OH, USA",1,4.0,29208.0,2015.0,datacenterhawk; datacenters.com,1.0,1.0,OH,Individual,1.6094379124341003,10.282232159944682,False,False,True,3.999999999999999
40.0931996,-83.1340962,DartPoints Dublin,DartPoints,"565 Metro Place South, Dublin, OH, 43017, USA",1,4.0,40000.0,2012.0,datacentermap,1.0,1.0,OH,Individual,1.6094379124341003,10.596659732783579,False,False,True,3.999999999999999
40.095091,-83.13316999999999,DartPoints · 565 Metro Place S,American Electric Power,"565 Metro Place S, Dublin, OH, USA",1,,40000.0,2000.0,datacenterhawk,1.0,1.0,OH,Individual,1.4119682312011719,10.596659732783579,False,False,True,3.104025130234356
