latitude,longitude,name,provider,full_address,facility_type,data_center_count,aggregated_power,aggregated_area,yearbuilt,sources,avg_name_similarity,avg_provider_similarity
38.8979521,-77.45505059999999,Amazon AWS: IAD22 Chantilly,Amazon AWS,"4155 Westfax Drive, Chantilly, VA, USA",Individual,1,,,,datacenters.com,1.0,1.0
38.8996423,-77.4535248,Amazon AWS: IAD9 Chantilly,Amazon AWS,"4100 Westfax Drive, Chantilly, VA, USA",Campus,2,0.0,0.0,2006.0,datacentermap; datacenters.com,0.8,1.0
38.9028463,-77.0292336,CoreSite · DC1,White House Utilities District,"1275 K Street NW, Washington, DC, USA",Individual,2,0.0,22000.0,1983.0,datacenterhawk; datacenters.com,1.0,1.0
38.9034043,-77.03116870000001,CoreSite · DC2,White House Utilities District,"1099 14th Street NW, Washington, DC, USA",Individual,1,3.228,24000.0,1991.0,datacenterhawk; datacenters.com,1.0,1.0
38.9034439,-77.0407946,CenterServ: Washington Data Center,CenterServ,"1050 Connecticut Ave NW, Washington, DC, USA",Individual,1,,,,datacenters.com,1.0,1.0
38.9043822,-77.45260460000002,Amazon AWS: Virginia Mallory Campu,Amazon AWS,"3980 Virginia Mallory Drive, Chantilly, VA, 20151, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
38.9047078,-77.0327487,Cogent Communications: Washington DC Data Center,Cogent Communications,"1120 Vermont Ave NW, Washington, DC, USA",Individual,1,,8000.0,,datacenters.com,1.0,1.0
38.9059533,-77.4690109,Legacy Investing · 4120 Lafayette Center Drive,Dominion Energy,"4120 Lafayette Center Drive, Chantilly, VA, USA",Individual,1,1.5,54530.0,1988.0,datacenterhawk,1.0,1.0
38.9081639,-77.4752305,ATI DC-1,ATI Solutions Inc.,"4227 Lafayette Center Drive, Chantilly, VA, 20151, USA",Individual,1,2.0,3000.0,,datacentermap,1.0,1.0
38.9093084,-77.4722688,Digital Realty · 4050 Lafayette Center Drive,Virginia Electric & Power Co.,"4050 Lafayette Center Drive, Chantilly, VA, USA",Individual,1,16.0,145000.0,1998.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0
38.9093627,-77.22044369999999,Element Critical · VA1,Element Critical,"7990 Quantum Drive, Vienna, VA, USA",Individual,3,10.0,200000.0,1978.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0
38.9098164,-77.473489,Digital Realty · 4040 Lafayette Center Drive,Virginia Electric & Power Co.,"4040 Lafayette Center Drive, Chantilly, VA, USA",Individual,1,,30339.0,1998.0,datacenterhawk; datacentermap,1.0,1.0
38.910127,-77.4725491,Digital Realty · IAD30,Virginia Electric & Power Co./Dominion Virginia Power Co.,"4030 Lafayette Center Drive, Chantilly, VA, USA",Individual,2,,72696.0,2006.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0
38.9131773,-77.227223,Cogent Communications: Vienna Data Center,Cogent Communications,"1921 Gallows Rd, Vienna, VA, USA",Individual,1,,225988.0,,datacenters.com,1.0,1.0
38.9137053,-77.225909,Digital Realty · 8100 Boone Boulevard,Digital Realty,"8100 Boone Boulevard, Vienna, VA, USA",Individual,1,0.4,10935.0,1990.0,datacenterhawk; datacentermap,1.0,1.0
38.9147036,-77.4932766,Amazon AWS: IAD61 South Riding,Amazon AWS,"43736 Clubber Lane, South Riding, VA, USA",Individual,1,,146000.0,,datacentermap; datacenters.com,1.0,1.0
38.9147455,-77.4935595,Amazon AWS IAD - 43764 Clubber,Amazon AWS,"43764 Clubber Ln, Chantilly, VA, 20152, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9148153,-77.4787162,Amazon AWS: 25420 Sutton Bay,Amazon AWS,"25420 Sutton Bay Plz, South Riding, VA, 20152, USA",Individual,1,,145000.0,,datacentermap; datacenters.com,1.0,1.0
38.9149923,-77.4789514,Amazon AWS: 25410 Sutton Bay,Amazon AWS,"25410 Sutton Bay Plz, South Riding, VA, 20152, USA",Individual,2,0.0,0.0,,datacentermap; datacenters.com,1.0,1.0
38.9168184,-77.4932754,Amazon AWS IAD - 43701 Clubber,Amazon AWS,"43701 Clubber Ln, Chantilly, VA, 20152, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9168239,-77.47766990000001,Amazon AWS: 25430 Sutton Bay IAD150,Amazon AWS,"25430 Sutton Bay Plz, South Riding, VA, 20152, USA",Individual,1,44.0,210000.0,,datacentermap; datacenters.com,1.0,1.0
38.9169094,-77.494406,Amazon AWS IAD - 25316 Prediction,Amazon AWS,"25316 Prediction Ln, Chantilly, VA, 20152, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9179203,-104.8477878,QTS · 311 S Rockrimmon Boulevard,QTS,"311 S Rockrimmon Boulevard, Colorado Springs, CO, USA",Individual,1,,249958.0,2009.0,datacenterhawk,1.0,1.0
38.9180017,-77.4954702,Amazon AWS: Prediction Lane,Amazon AWS,"25311 Prediction Ln, Chantilly, VA, 20152, USA",Individual,1,,150000.0,,datacentermap; datacenters.com,1.0,1.0
38.9195565,-77.21230450000002,Lumen McLean,Lumen,"1755-1757 Old Meadow Road, Vienna, VA, 22102, USA",Individual,1,,62094.0,,datacentermap,1.0,1.0
38.9199561,-77.2136562,DataBank · IAD2,DataBank,"1764A Old Meadow Lane, McLean, VA, USA",Individual,1,2.0,65000.0,1977.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0
38.9208836,-77.21119737837294,Lumen: McLean 1 Data Center,Lumen,"1755 Old Meadow Road, McLean, VA, 22102, USA",Individual,1,0.018,62904.0,,datacenters.com,1.0,1.0
38.9212803,-77.4858162,Amazon AWS: 43920 Lone Cedar,Amazon AWS,"43920 Lone Cedar Ln, Chantilly, VA, 20152, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
38.9223241,-77.2291647,CherryRoad DCA2,CherryRoad Technologies,"8201 Greensboro Drive @, Vienna, VA, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9223643,-77.22725129999999,HopOne @CherryRoad: DCA2 McLean Data Center,HopOne @CherryRoad,"8201 Greensboro Drive, Tysons, VA, USA",Individual,2,0.0,1230.0,,datacentermap; datacenters.com,1.0,1.0
38.9225329,-77.4275042,Amazon AWS IAD - EDS Campus,Amazon AWS,"13600 EDS Dr, Herndon, VA, 20171, USA",Campus,2,0.0,0.0,,datacentermap,0.8,1.0
38.9235368,-92.2883965,CBRE: 2301 Maguire Data Center,CBRE,"2301 Maguire Boulevard, Columbia, MO, USA",Individual,1,,,,datacenters.com,1.0,1.0
38.92516579999999,-94.7702806,DataBank · MCI3,DataBank,"11200 Lakeview Avenue, Lenexa, KS, USA",Individual,1,2.0,44250.0,1978.0,datacenterhawk; datacenters.com,1.0,1.0
38.9269043,-94.7682575,DataBank · MCI1,Kansas City Power & Light,"15721 College Boulevard, Lenexa, KS, USA",Building,2,0.0,41615.0,1986.0,datacenterhawk,1.0,1.0
38.9270284,-77.4242369,Menlo Equities · 13775 McLearen Road,Dominion Energy,"13775 McLearen Road, Herndon, VA, USA",Individual,1,,307498.0,,datacenterhawk,1.0,1.0
38.9317014,-77.239226,Equinix · DC8,Ralph Philip Mango,"8502-A Tyco Road, Vienna, VA, USA",Individual,1,,120000.0,1999.0,datacenterhawk,1.0,1.0
38.9343,-77.42757,365 Data Centers: VA1 Herndon Data Center,,"13873 Park Center Rd, Herndon, VA, 20171, USA",Individual,1,,12000.0,,datacenters.com,1.0,1.0
38.9344626,-77.42854489999999,Psychz Networks: Ashburn ASH1 Data Center,Psychz Networks,"13873 Park Center Rd, Herndon, VA, USA",Individual,1,0.83,12000.0,2012.0,datacentermap; datacenters.com,1.0,1.0
38.9393159,-94.8676165,DigiCo REIT · KCM1,DigiCo,"24400 West Valley Parkway, Olathe, KS, USA",Campus,2,0.0,0.0,2024.0,datacenterhawk,1.0,1.0
38.9406861,-94.7550027,TierPoint · LEN,TierPoint,"14500 W. 105th Street, Lenexa, KS, USA",Individual,1,,58000.0,1976.0,datacenterhawk; datacenters.com,1.0,1.0
38.9419687,-77.5508121,Amazon AWS: 41992 John Mosby Highway,Amazon AWS,"41992 John Mosby Hwy, Aldie, VA, 20105, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
38.9430159,-77.5242442,Google: Arcola Campus,Google,"24400 Howling Rooster Ln, Dulles, VA, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
38.944838526175275,-77.33938326720023,Zenlayer: IAD3 Washington DC Data Center,Zenlayer,"12098 Sunrise Valley Dr, Reston, VA, 20191, USA",Individual,1,,,,datacenters.com,1.0,1.0
38.946273,-77.5555834,Microsoft Azure: 42010 Growth Mindset,Microsoft Azure,"42010 Growth Mindset Lane, Stone Ridge, VA, 20105, USA",Campus,2,0.0,0.0,,datacentermap; datacenters.com,0.972972972972973,1.0
38.9472896,-77.5205572,Amazon AWS IAD - 42948 Fadeley,Amazon AWS,"42948 Fadeley Ln, Dulles, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9479076,-77.5229585,Amazon AWS: 24185 Upper Woodside,Amazon AWS,"24185 Upper Woodside Ln, Dulles, VA, 20166, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
38.9480252,-77.5591537,Amazon AWS: Quail Campus,Amazon AWS,"24214 Quail Ridge Lane, Stone Ridge, VA, USA",Individual,2,0.0,0.0,,datacentermap; datacenters.com,1.0,1.0
38.9481453,-77.5602571,Amazon AWS IAD - 24224 Quail,Amazon AWS,"24224 Quail Ridge Ln, Dulles, VA, 20105, USA",Individual,1,,,,datacentermap,1.0,1.0
38.948464,-77.3272255,Digital Realty · VA3,Digital Realty,"1780 Business Center Drive, Reston, VA, USA",Individual,1,34.0,256000.0,2001.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0
38.9485726,-77.5218603,Amazon AWS: Fadeley III,Amazon AWS,"24178 Upper Woodside Ln, Dulles, VA, 20166, USA",Individual,1,32.0,180000.0,,datacentermap; datacenters.com,1.0,1.0
38.948771,-77.3293185,Atlantic.Net · 1807 Michael Faraday Court,Dominion Virginia Power,"1807 Michael Faraday Court, Reston, VA, USA",Individual,3,,,1982.0,datacenterhawk; datacenters.com,1.0,1.0
38.94881655,-77.32940527282275,Evocative IAD1,Evocative Data Centers,"1807 Michael Faraday Court, Reston, VA, 20190, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9489409,-77.37149509999999,CoreSite · VA3,Dominion Virginia Power,"12369 Sunrise Valley Drive, Reston, VA, USA",Individual,1,,,1985.0,datacenterhawk; datacentermap,1.0,1.0
38.9489489,-77.5214712,Amazon AWS: Fadeley II,Amazon AWS,"42800 Fadeley Ln, Sterling, VA, 20166, USA",Individual,1,32.0,180000.0,,datacentermap; datacenters.com,1.0,1.0
38.949067,-77.364672,11:11 Systems: Reston Data Center,11:11 Systems,"12100 Sunrise Valley Drive, Reston, VA, 20191, USA",Individual,3,,201000.0,,datacentermap; datacenters.com,1.0,1.0
38.9491338,-77.55541889999999,Microsoft Azure: Mindset Campus,Microsoft Azure,"41840 Growth Mindset Ln, Stone Ridge, VA, USA",Individual,1,,244713.0,,datacentermap; datacenters.com,1.0,1.0
38.9492565,-77.5198092,Amazon AWS: Fadeley I,Amazon AWS,"42949 Fadeley Ln, Dulles, VA, 20166, USA",Individual,1,,150000.0,,datacentermap; datacenters.com,1.0,1.0
38.949565,-77.54987799999999,Amazon AWS IAD - 24359 Racefield Ln,Amazon AWS,"24359 Racefield Ln, South Riding, VA, 20105, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9498507,-77.56032119999999,Amazon AWS IAD - 24244 Quail,Amazon AWS,"24244 Quail Ridge Ln, Dulles, VA, 20105, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9499501,-77.5590304,Amazon AWS IAD - 24234 Quail,Amazon AWS,"24234 Quail Ridge Ln, Dulles, VA, 20105, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9501009,-77.54978899999999,Yondr Group · 24171 Youngwood Lane,Yondr,"24171 Youngwood Lane, Aldie, VA, USA",Individual,1,,,2024.0,datacenterhawk,1.0,1.0
38.9506292,-77.364564,CoreSite · VA1,Dominion Virginia Power,"12100 Sunrise Valley Drive, Reston, VA, USA",Building,2,0.0,201719.0,2014.0,datacenterhawk; datacenters.com,0.6428571428571429,1.0
38.9506303,-77.3977178,Aptum Herndon,Aptum,"2350 Corporate Park Dr, Herndon, VA, 20171, USA",Individual,1,,,,datacentermap,1.0,1.0
38.950656,-77.364582,CoreSite · VA2,Dominion Virginia Power,"12098 Sunrise Valley Drive, Reston, VA, USA",Individual,1,,188447.0,1982.0,datacenterhawk; datacenters.com,1.0,1.0
38.9513134,-77.3703192,CoreSite · VA4,Dominion Virginia Power,"12343 Sunrise Valley Drive, Reston, VA, USA",Individual,1,,289000.0,,datacenterhawk,1.0,1.0
38.951881,-77.3464399,365 Data Centers: VA4 Reston Data Center,,"11513 Sunset Hills Road, Reston, VA, USA",Individual,1,,,,datacenters.com,1.0,1.0
38.952068,-94.7895379,LightEdge · 17501 W. 98th Street Pillar #18-33,Kansas City Power & Light,"17501 W. 98th Street Pillar #18-33Lenexa, Lenexa, KS, USA",Building,2,0.0,300000.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0
38.9547741,-77.3638169,365 Data Centers: VA3 Reston Data Center,,"12100 Sunset Hills Road, Reston, VA, USA",Individual,1,,,,datacenters.com,1.0,1.0
38.955581035702906,-77.3802967193082,Lumen Herdon 2,Lumen,"251 Exchange Place, Herndon, VA, 20170, USA",Individual,1,,70982.0,,datacentermap,1.0,1.0
38.9558289,-77.4971738,Amazon AWS IAD - 23845 Erins,Amazon AWS,"23845 Erins Run Dr, Sterling, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9563968,-77.50119219999999,The BlackChamber Group · Tech Park at Dulles,,"43375 Old Ox Road, Sterling, VA, USA",Individual,1,,,,datacenterhawk,1.0,1.0
38.95668939999999,-77.3817876,Lincoln Property Group · 251 Exchange Place,Lincoln Rackhouse,"251 Exchange Place, Herndon, VA, USA",Individual,1,,88728.0,1984.0,datacenterhawk; datacenters.com,1.0,1.0
38.9567694,-77.4977815,Amazon AWS IAD - 23835 Erins,Amazon AWS,"23835 Erins Run Dr, Sterling, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9578871,-77.4980254,Amazon AWS IAD - Erins Run Campus,Amazon AWS,"23825-23845 Erins Run Dr, Sterling, VA, 20166, USA",Campus,2,0.0,0.0,,datacentermap,0.7213114754098361,1.0
38.9586519,-77.50522939999999,CyrusOne · NVA9,CyrusOne,"43290 Old Ox Road, Sterling, VA, USA",Individual,1,,700000.0,2020.0,datacenterhawk,1.0,1.0
38.9613131,-77.49171831710908,43704 Efficiency (IAD44),Digital Realty,"43704 Efficiency Dr, Sterling, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.962675,-77.3802766,Cogent Communications: Herndon Data Center,Cogent Communications,"510 Huntmar Park Drive, Herndon, VA, USA",Individual,1,,60421.0,,datacenters.com,1.0,1.0
38.964737,-77.382853,Lumen Herdon 1,Lumen,"520 Van Buren Street, Herndon, VA, 20170, USA",Individual,1,,35000.0,,datacentermap,1.0,1.0
38.96500593026226,-77.38283642922542,Lumen Herndon 3,Lumen,"524 Van Buren Street, Herndon, VA, 20170, USA",Individual,1,,12000.0,,datacentermap,1.0,1.0
38.9665,-123.687538,Lumen: Manchester 1 Data Center,Lumen,"19700 CA-1, Manchester, CA, USA",Individual,1,,10000.0,,datacenters.com,1.0,1.0
38.9699164,-123.6869288,Lumen Manchester 1,Lumen,"19700 State Hwy, Manchester CA, CA, 95459, USA",Individual,1,,10000.0,,datacentermap,1.0,1.0
38.9751845,-94.7089214,DataBank · MCI2,Kansas City Power & Light,"10605 W 84th Terrace, Lenexa, KS, USA",Individual,1,2.0,31000.0,1983.0,datacenterhawk; datacenters.com,1.0,1.0
38.9775106,-77.4160936,Amazon AWS IAD - 45795 Old Ox,Amazon AWS,"45795 Old Ox Rd, Dulles, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.97814169999999,-77.417205,Amazon AWS IAD - 45775 Old Ox,Amazon AWS,"45775 Old Ox Rd, Dulles, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.97970610905623,-77.43440904412475,STACK Infrastructure NVA01A,STACK INFRASTRUCTURE,"22080 Pacific Blvd., Sterling, VA, 20166, USA",Ambiguous/Flagged,3,,,,datacentermap,0.2640209013098785,0.2035947712418301
38.9802351,-77.4434735,Centersquare · IAD3-A,Dominion Virginia Power,"22995 Wilder Court, Sterling, VA, USA",Individual,1,7.8,135513.0,2000.0,datacenterhawk; datacentermap,1.0,1.0
38.980526439718815,-84.6325524743331,CyrusOne: CIN6 Florence Data Center,CyrusOne,"7200 Industrial Road, Florence, KY, 41042, USA",Individual,1,4.0,140000.0,,datacenters.com,1.0,1.0
38.9808368,-77.44440929999999,Centersquare: IAD3-A Dulles Data Center,Centersquare,"22995 Wilder Court, Dulles, VA, 20166, USA",Individual,1,2.0,43.0,,datacenters.com,1.0,1.0
38.98137320000001,-84.6187989,CyrusOne · CIN6,CyrusOne,"7200 Industrial Road, Florence, KY, USA",Individual,2,9.0,143000.0,1998.0,datacenterhawk,1.0,1.0
38.9814206,-77.4174117,Amazon AWS IAD - 22900 Platform,Amazon AWS,"22900 Platform Plz, Dulles, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9815692,-77.41933660000001,Amazon AWS IAD - 22940 Platform,Amazon AWS,"22940 Platform Plz, Dulles, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.98158205,-77.42736939375345,Amazon AWS: 22945 International Dr,Amazon AWS,"22945 International Dr, Sterling, VA, 20166, USA",Individual,1,,155000.0,,datacentermap; datacenters.com,1.0,1.0
38.9823874,-77.4167947,Amazon AWS IAD - 22890 Platform,Amazon AWS,"22890 Platform Plz, Dulles, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.982404,-77.424768,Amazon AWS IAD - International Campus,Amazon AWS,"22868-22945 International Dr, Sterling, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.983502599999994,-77.42392429785245,Centersquare: IAD2-B Sterling Data Center,Centersquare,"22860 International Drive, Sterling, VA, 20166, USA",Individual,1,6.0,44.0,,datacentermap; datacenters.com,1.0,1.0
38.98359,-77.4240889,Centersquare · IAD2-B,Dominion Virginia Power,"22860 International Drive, Sterling, VA, USA",Individual,1,47.0,71033.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0
38.9843956,-77.42382778630997,Centersquare: IAD2-A Sterling Data Center,Centersquare,"22810 International Drive, Sterling, VA, 20166, USA",Individual,1,2.0,37.0,,datacentermap; datacenters.com,1.0,1.0
38.98441466574959,-77.42502568807843,Amazon AWS IAD - 23005 International,Amazon AWS,"23005 International Dr, Sterling, VA, 20166, USA",Individual,1,,169960.0,,datacentermap,1.0,1.0
38.9844593,-77.423835,Centersquare · IAD2-A,Dominion Virginia Power,"22810 International Drive, Sterling, VA, USA",Individual,1,47.0,47508.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0
38.984666,-77.425827,CyrusOne · NVA4,CyrusOne,"22811 International Drive, Sterling, VA, USA",Individual,1,10.5,128715.0,1985.0,datacenterhawk; datacenters.com,1.0,1.0
38.984978282475936,-77.42448664205808,Amazon AWS: 22868 International Dr,Amazon AWS,"22868 International Dr, Sterling, VA, 20166, USA",Individual,1,,200000.0,,datacentermap; datacenters.com,1.0,1.0
38.9850076,-77.41884979999999,TA Realty · 45680 Terminal Drive,TA Realty,"45680 Terminal Drive, Sterling, VA, USA",Individual,1,,306915.0,,datacenterhawk,1.0,1.0
38.98561937312518,-77.42425052191867,CyrusOne NVA4 - Sterling,CyrusOne Data Centers,"22811 International Drive, Sterling, VA, 20116, USA",Individual,1,12.6,128715.0,,datacentermap,1.0,1.0
38.9862861,-77.4418455,Amazon AWS: IAD58 Sterling,Amazon AWS,"22745 Relocation Drive, Sterling, VA, USA",Individual,1,,128000.0,,datacentermap; datacenters.com,1.0,1.0
38.9865022,-94.7124311,Netrality Data Centers · KC2,Netrality Data Centers,"7801 Nieman Road, Shawnee, KS, USA",Individual,1,10.0,176000.0,1998.0,datacenterhawk; datacenters.com,1.0,1.0
38.9867271,-77.4395145,Prologis Global Plaza Campus,Prologis,"42121-45120 Global Plaza, Sterling, VA, 20166, USA",Campus,2,0.0,598000.0,,datacentermap,0.7636363636363637,1.0
38.986879,-77.4123352,Amazon AWS IAD - Pathfinder Campus,Amazon AWS,"45900-45950 Pathfinder Plz, Sterling, VA, 20165, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9869426,-77.4104754,Amazon AWS: 45950 Pathfinder Plz,Amazon AWS,"45950 Pathfinder Plz, Sterling, VA, 20164, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
38.9870026,-77.44264460000001,Amazon AWS: IAD57 (Prologis building 10),Amazon AWS,"22755 Relocation Drive, Sterling, VA, USA",Individual,1,,116000.0,,datacenters.com,1.0,1.0
38.9875796,-77.4391223,Prologis 45120 Global Plaza,Prologis,"45120 Global Plaza, Sterling, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.98784715,-77.41111916396069,Amazon AWS: 45930 Pathfinder Plz,Amazon AWS,"45930 Pathfinder Plz, Sterling, VA, 20166, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
38.98849,-77.440856,Aligned Data Centers · IAD03,Aligned Data Centers,"22715 Relocation Drive, Sterling, VA, USA",Building,2,0.0,430000.0,2023.0,datacenterhawk,1.0,1.0
38.98860285,-77.4116518853442,Amazon AWS: 45900 Pathfinder Plz,Amazon AWS,"45900 Pathfinder Plaza, Sterling, VA, 20164, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
38.98872415,-77.4476618513777,Amazon AWS IAD - 22630 Dulles,Amazon AWS,"22630 Dulles Summit Ct, Sterling, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9887204,-77.44766299999999,Amazon AWS: IAD12 Sterling,Amazon AWS,"22630 Dulles Summit Court, Sterling, VA, USA",Individual,1,,150000.0,,datacentermap; datacenters.com,1.0,1.0
38.9893002,-77.4489528,Skybox Datacenters: NOVA Data Center,Prologis,"22675 Dulles Summit Court, Sterling, VA, USA",Individual,1,30.0,210500.0,,datacentermap; datacenters.com,1.0,1.0
38.99032040984585,-77.42437103001113,Vantage Data Centers: VA2 Ashburn Data Center Campus,Vantage Data Centers,"22435 Glenn Drive, Sterling, VA, 20164, USA",Individual,1,,80000.0,,datacenters.com,1.0,1.0
38.9905717,-77.43706829999999,Amazon AWS: IAD56 Sterling,Amazon AWS,"45210 Prologis Plaza, Sterling, VA, USA",Individual,2,0.0,0.0,,datacentermap; datacenters.com,1.0,1.0
38.9906993,-77.44882729999999,Amazon AWS: IAD16 Sterling,Amazon AWS,"22651 Dulles Summit Ct, Sterling, VA, USA",Individual,1,,72000.0,,datacenters.com,1.0,1.0
38.99072985,-77.44888163344737,Amazon AWS: Dulles Campus,Amazon AWS,"22651 Dulles Summit Ct, Sterling, VA, 20166, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
38.9911518,-77.44136619999999,Amazon AWS IAD - Loudoun Downs Campus,Amazon AWS,"45110-45111 Loudoun Downs Ln, Sterling, VA, 20166, USA",Campus,2,0.0,0.0,,datacentermap,0.7164179104477612,1.0
38.9913935,-77.436408,Amazon AWS: IAD51 (Prologis building #9),Amazon AWS,"45220 Prologis Plaza, Sterling, VA, USA",Individual,1,,54165.0,,datacentermap; datacenters.com,1.0,1.0
38.9914453,-77.44129889999999,Amazon AWS: 45111 Loudoun Downs,Amazon AWS,"45111 Loudoun Downs Ln, Sterling, VA, 20166, USA",Individual,1,,143730.0,,datacentermap; datacenters.com,1.0,1.0
38.9916925,-77.4485812,Amazon AWS: IAD15 Sterling,Amazon AWS,"22631 Dulles Summit Ct, Sterling, VA, USA",Individual,1,,99000.0,,datacenters.com,1.0,1.0
38.99173735,-77.44870612877443,Amazon AWS IAD - 22631 Dulles,Amazon AWS,"22631 Dulles Summit Ct, Sterling, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9922988,-77.4170716,Connect · 22620 Davis Drive,Connect,"22620 Davis Drive, Sterling, VA, USA",Individual,1,,256280.0,2024.0,datacenterhawk,1.0,1.0
38.9937833,-77.4505064,Amazon AWS: IAD76 Sterling,Amazon AWS,"22520 Randolph Drive, Sterling, VA, USA",Individual,1,,138000.0,,datacenters.com,1.0,1.0
38.9937865,-77.45050930013156,Amazon AWS IAD - 22520 Randolph,Amazon AWS,"22520 Randolph Drive, Sterling, VA, 20166, USA",Individual,1,,,,datacentermap,1.0,1.0
38.99397414662921,-77.4348093883778,Amazon AWS IAD - 22755 Relocation,Amazon AWS,"22755 Relocation Dr, Sterling, VA, 20166, USA",Campus,2,0.0,0.0,,datacentermap,0.9696969696969697,1.0
38.9941672,-77.43154899999999,NTT Communications: Sterling Data Center,NTT Communications,"22451 Shaw Road, Sterling, VA, USA",Campus,2,0.0,0.0,,datacenters.com,0.782608695652174,1.0
38.9943017,-77.4477962,QTS · IAD2,QTS,"44874 Moran Road, Sterling, VA, USA",Individual,1,,87000.0,2013.0,datacenterhawk,1.0,1.0
38.9946174,-77.44437500000001,EdgeCore · AS02,EdgeCore,"1501 Moran Road, Sterling, VA, USA",Individual,1,,285000.0,2017.0,datacenterhawk,1.0,1.0
38.9950668,-77.4350707,Amazon AWS: Kipper Campus,Amazon AWS,"22420 Kipper Dr, Dulles, VA, 20166, USA",Individual,1,,203460.0,2021.0,datacentermap; datacenters.com,1.0,1.0
38.995139,-77.456795,QTS · Lockridge DC2,QTS,"44655 Quality Tech Lane, Ashburn, VA, USA",Individual,1,,277500.0,2023.0,datacenterhawk,1.0,1.0
38.99513,-77.47092119999999,Amazon AWS IAD - Import Campus,Amazon AWS,"44351-44254 Import Plaza, Ashburn, VA, 20147, USA",Campus,2,0.0,0.0,,datacentermap,0.6909090909090909,1.0
38.99584300000001,-77.455348,QTS · Lockridge DC1,QTS,"44675 Quality Tech Lane, Ashburn, VA, USA",Individual,1,,,2023.0,datacenterhawk; datacenters.com,1.0,1.0
38.9960679,-77.4707225,Amazon IAD - 44305 Import,Amazon AWS,"44305 Import Plaza, Ashburn, VA, 20147, USA",Individual,1,,,,datacentermap,1.0,1.0
38.9961838,-77.47408539999999,Amazon IAD - 44254 Import,Amazon AWS,"44254 Import Plaza, Ashburn, VA, 20147, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
38.9966,-77.435788,Amazon AWS: 22370 Kipper,Amazon AWS,"22370 Kipper Dr, Dulles, VA, 20166, USA",Individual,2,0.0,203460.0,2020.0,datacentermap; datacenters.com,1.0,1.0
38.99778301135734,-77.42810063604144,Vantage VA2 - Ashburn II Campus,Vantage Data Centers,"22318 Glenn Drive, Sterling, VA, 20164, USA",Individual,1,96.0,,,datacentermap,1.0,1.0
38.9985435,-77.4284906,Vantage Data Centers · VA2,Vantage Data Centers,"22318 Glenn Drive, Sterling, VA, USA",Individual,1,,,,datacenterhawk,1.0,1.0
38.9987895,-77.4743956,QTS · Shellhorn DC2,QTS,"22271 Shellhorn Road, Ashburn, VA, USA",Individual,1,80.0,306894.0,2022.0,datacenterhawk; datacentermap,1.0,1.0
38.9988904,-77.47594749999999,QTS · Shellhorn DC1,QTS,"22291 Shellhorn Road, Ashburn, VA, USA",Individual,1,42.0,306934.0,2021.0,datacenterhawk,1.0,1.0
38.9989051,-77.4500298,QTS · Broderick DC1,Dominion Power,"22271 Broderick Drive, Sterling, VA, USA",Individual,1,37.0,427320.0,2018.0,datacenterhawk; datacenters.com,1.0,1.0
