unique_key,source,Name,Provider,StreetAddress,City,ZipCode,State,Country,Whitespace,Area,YearBuilt,Power,Scale,Certifications,URL,Power_Standardized,Area_Standardized
digital-realty-new-york-jfk10,datacenters.com,Digital Realty: New York JFK10 Data Center,Digital Realty,111 8th Avenue,New York,,NY,USA,109600 sqft total space,109600 sqft,,18.0 MW total power,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-new-york-jfk10,18.0,109600.0
centersquare-msp1-shakopee-campus,datacenters.com,Centersquare: MSP1 Shakopee Data Center Campus,Centersquare,4450 Dean Lakes Boulevard,Shakopee,,MN,USA,50000 sqft total space,28900 sqft colocation space,,10.0 MW total power,,"HIPAA, ISO 27001, LEED, NIST 800-53, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/centersquare-msp1-shakopee-campus,10.0,50000.0
ntt-global-ch1-chicago,datacenters.com,NTT Global Data Centers: CH1 Chicago Data Center,NTT Global Data Centers,255 Pierce Rd,Itasca,60143,IL,USA,126000 sqft total space,126000 sqft colocation space,,36.0 MW total power,,"HIPAA, ISO 27001, ISO 50001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/ntt-global-ch1-chicago,36.0,126000.0
stack-infrastructure-chi01-chicago,datacenters.com,Not Available,Stack Infrastructure,1441 Touhy Avenue,Elk Grove Village,,IL,USA,221000 sqft total space,221000 sqft,,40.0 MW,,"HIPAA, HITECH, ISO 27001, LEED, PCI DSS, SSAE 18",https://www.datacenters.com/stack-infrastructure-chi01-chicago,40.0,221000.0
365-ga2-smyrna,datacenters.com,365 Data Centers: GA2 Smyrna Data Center,365 Data Centers,5600 United Drive Southeast,Smyrna,,GA,USA,77300 sqft total space,77300,,4.0 MW total power,,"HIPAA, ISAE-3402, PCI DSS, SOC 2, SSAE 18",https://www.datacenters.com/365-ga2-smyrna,4.0,77300.0
centersquare-cmh1-columbus-lewis-center-campus,datacenters.com,Centersquare: CMH1 (Columbus) Lewis Center Data Center Campus,Centersquare,8180 Green Meadows Dr,Lewis Center,,OH,USA,27000 sqft,27000 sqft,,7.0 MW,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/centersquare-cmh1-columbus-lewis-center-campus,7.0,27000.0
digital-realty-silicon-valley-sfo12,datacenters.com,Digital Realty: Silicon Valley SFO12 Data Center,Digital Realty,365 Main Street,San Francisco,,CA,USA,227000 sqft,226981 sqft,,15.0 MW,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-silicon-valley-sfo12,15.0,227000.0
cyrusone-nym2-totowa,datacenters.com,CyrusOne: NYM2 Totowa Data Center,CyrusOne,50 Madison Road,Totowa,,NJ,USA,200000 sqft,50000 sqft,,16.0 MW,Enterprise,"PCI DSS, SSAE 18",https://www.datacenters.com/cyrusone-nym2-totowa,16.0,200000.0
digital-realty-dallas-dfw14,datacenters.com,Digital Realty: Dallas DFW14 Data Center,Digital Realty,4849 Alpha Road,Dallas,,TX,USA,125600 sqft total space,125600 sqft,,9.0 MW total power,,"PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-dallas-dfw14,9.0,125600.0
cyrusone-aus2-austin,datacenters.com,Not Available,CyrusOne,7301 Metropolis Drive,Austin,,TX,USA,70000 sqft total space,41000 sqft colocation space,,9.0 MW total power,,"FISMA, HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SSAE 18",https://www.datacenters.com/cyrusone-aus2-austin,9.0,70000.0
bluebird-bluebird-underground,datacenters.com,Bluebird Data Centers: Bluebird Underground Data Center,Bluebird Data Centers,1904 Le Compte Rd,Springfield,,MO,USA,125 sqft total space,11000 sqft colocation space,,6.0 MW total power,,"HIPAA, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 2, SSAE 16 Type 2",https://www.datacenters.com/bluebird-bluebird-underground,6.0,11000.0
prime-prime-santa-clara-1231-comstock,datacenters.com,Prime Data Centers: Prime Santa Clara - 1231 Comstock,Prime Data Centers,1231 Comstock Street,Santa Clara,,CA,USA,92000 sqft total space,92000 sqft,,9.0 MW total power,,"ISO 27001, SOC 1 Type 2",https://www.datacenters.com/prime-prime-santa-clara-1231-comstock,9.0,92000.0
t5-portland,datacenters.com,T5 Data Centers: @Portland Data Center,T5 Data Centers,4915 NE Starr Blvd,Hillsboro,97124,OR,USA,124000 sqft,80000 sqft,,13.0 MW,,LEED,https://www.datacenters.com/t5-portland,13.0,124000.0
cyrusone-nva5-northern-virginia-sterling,datacenters.com,CyrusOne: NVA5 Northern Virginia Sterling Data Center,CyrusOne,21350 Pacific Blvd,Sterling,,VA,USA,90000 sqft total space,90000 sqft,,105.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/cyrusone-nva5-northern-virginia-sterling,105.0,90000.0
giga-clt-1,datacenters.com,GIGA Data Centers: CLT-1 Data Center,GIGA Data Centers,1035 Mecklenburg Hwy,Mooresville,,NC,USA,165000 sqft,120000 sqft,,60.0 MW,,"HIPAA, PCI DSS, SOC 2, SSAE 16 Type 1",https://www.datacenters.com/giga-clt-1,60.0,165000.0
flexential-raleigh,datacenters.com,Flexential: Raleigh Data Center,Flexential,5150 McCrimmon Parkway #423,Morrisville,27560,NC,USA,99976 sqft,15500 sqft,,4.0 MW,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-raleigh,4.0,99976.0
evocative-santa-clara-sjc11,datacenters.com,Evocative: Santa Clara Data Center (SJC11),,2151 Mission College Blvd,Santa Clara,95054,CA,USA,73000 sqft total space,73000 sqft,,9.0 MW total power,,"HIPAA, ISAE-3402, LEED, PCI DSS, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/evocative-santa-clara-sjc11,9.0,73000.0
digital-realty-silicon-valley-sjc37,datacenters.com,Digital Realty: Silicon Valley SJC37 Data Center,Digital Realty,641 Walsh Ave,Santa Clara,95050,CA,USA,430000 sqft total space,430000 sqft,,100.0 MW total power,,,https://www.datacenters.com/digital-realty-silicon-valley-sjc37,100.0,430000.0
databank-sea2-seatac,datacenters.com,DataBank: SEA2 SeaTAC Data Center,DataBank,3311 South 120th Place,Tukwila,,WA,USA,40000 sqft total space,10200 sqft colocation space,,1.0 MW total power,,"HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-sea2-seatac,1.0,40000.0
h5-denver,datacenters.com,H5 Data Centers: Denver Data Center,H5 Data Centers,5350 South Valentia Way,Greenwood Village,,CO,USA,300000 sqft,65000 sqft,,17.0 MW,,"ISO 27001, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/h5-denver,17.0,300000.0
ntt-global-tx1-dallas-2,datacenters.com,NTT Global Data Centers: TX1 Dallas Data Center,NTT Global Data Centers,2008 Lookout Dr,Garland,75044,TX,USA,230000 sqft total space,230000 sqft colocation space,,16.0 MW total power,,"HIPAA, ISO 27001, ISO 50001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/ntt-global-tx1-dallas-2,16.0,230000.0
centersquare-iad1-sterling-campus,datacenters.com,Centersquare: IAD1 Sterling Data Center Campus,Centersquare,45901 Nokes Boulevard,Sterling,,VA,USA,556457 sqft,556457 sqft,,47.0 MW,,"FedRAMP, HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/centersquare-iad1-sterling-campus,47.0,556457.0
cyrusone-cin6-florence,datacenters.com,CyrusOne: CIN6 Florence Data Center,CyrusOne,7200 Industrial Road,Florence,41042,KY,USA,140000 sqft total space,55000 sqft colocation space,,4.0 MW total power,,"FISMA, HIPAA, HITECH, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2, SSAE 18",https://www.datacenters.com/cyrusone-cin6-florence,4.0,140000.0
databank-sna1-irvine,datacenters.com,DataBank: SNA1 Irvine Data Center,DataBank,17222 Von Karman Avenue,Irvine,,CA,USA,52800 sqft total space,36720 sqft colocation space,,2.0 MW total power,,"HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-sna1-irvine,2.0,52800.0
centersquare-washington-dc-wdc1-ashburn,datacenters.com,Centersquare: Washington DC (WDC1-Ashburn) Data Center,,21571 Beaumeade Cir,Ashburn,,VA,USA,164453 sqft total space,96644 sqft colocation space,,10.0 MW total power,,"ISAE-3402, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3",https://www.datacenters.com/centersquare-washington-dc-wdc1-ashburn,10.0,164453.0
qts-ashburn-moran,datacenters.com,QTS Data Centers: Ashburn-Moran Data Center,QTS Data Centers,44874 Moran Road,Sterling,20166,Virginia,USA,87000 sqft total space,26820 sqft colocation space,,6.0 MW total power,,"FISMA, HITRUST CSF, ISO 27001, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/qts-ashburn-moran,6.0,87000.0
edgeconnex-phx01-phoenix,datacenters.com,EdgeConnex: PHX01 Phoenix Data Center,EdgeConnex,3011 S 52nd St ste 107,Tempe,85282,AZ,USA,79200 sqft total space,79200 sqft,,4.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/edgeconnex-phx01-phoenix,4.0,79200.0
flexential-las-vegas-north,datacenters.com,Flexential: Las Vegas - North Data Center,Flexential,3330 E Lone Mountain Rd,North Las Vegas,89081,NV,USA,111240 sqft total space,8400 sqft colocation space,,9.0 MW total power,,"HITRUST CSF, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-las-vegas-north,9.0,111240.0
iron-mountain-va-2-northern-virginia,datacenters.com,Iron Mountain Data Centers: VA-2 - Northern Virginia Data Center,Iron Mountain,11660 Hayden Road,Manassas,,VA,USA,221500 sqft total space,221500 sqft,,36.0 MW,Hyperscale,"FedRAMP, FISMA, HIPAA, ISO 14001, ISO 22301, ISO 27001, ISO 50001, ISO 9001, ISO 9001:2015, NIST 800-53, PCI DSS, SOC 2 Type 2, SOC 3",https://www.datacenters.com/iron-mountain-va-2-northern-virginia,36.0,221500.0
digital-realty-chicago-ord011,datacenters.com,Digital Realty: Chicago ORD011 Data Center,Digital Realty,600 South Federal Street,Chicago,,IL,USA,162000 sqft,161547 sqft,,10.0 MW,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-chicago-ord011,10.0,162000.0
cyrusone-nym7-wappingers-falls,datacenters.com,CyrusOne: NYM7 Wappingers Falls Data Center,CyrusOne,155 Myers Corners Rd,Wappingers Falls,,NY,USA,100000 sqft,37000 sqft,,10.0 MW,,"FISMA, HIPAA, HITECH, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2, SSAE 18",https://www.datacenters.com/cyrusone-nym7-wappingers-falls,10.0,100000.0
digital-realty-dallas-dfw16,datacenters.com,Digital Realty: Dallas DFW16 Data Center,Digital Realty,1232 Alma Road,Richardson,,TX,USA,105726 sqft total space,"60,687 sqft",,12.0 MW,Multitenant,"FISMA, NIST 800-53, PCI DSS, SOC 2",https://www.datacenters.com/digital-realty-dallas-dfw16,12.0,105726.0
cyrusone-cin2-cincinnati-7th-street,datacenters.com,CyrusOne: CIN2 Cincinnati 7th Street Data Center,CyrusOne,229 West 7th Street,Cincinnati,,OH,USA,400000 sqft,212000 sqft,,12.0 MW,,"FISMA, HIPAA, HITECH, HITRUST CSF, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2, SSAE 16 Type 1, SSAE 18",https://www.datacenters.com/cyrusone-cin2-cincinnati-7th-street,12.0,400000.0
databank-las1-las-vegas,datacenters.com,DataBank: LAS1 Las Vegas Data Center,DataBank,7185 Pollock Drive,Las Vegas,,NV,USA,36800 sqft total space,36800 sqft,,3.0 MW,,"HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-las1-las-vegas,3.0,36800.0
nfinit-lightwave,datacenters.com,NFINIT: Lightwave Data Center,NFINIT,9305 Lightwave Avenue,San Diego,,CA,USA,80100 sqft total space,58335 sqft colocation space,,1.0 MW total power,,"FISMA, HIPAA, HITECH, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/nfinit-lightwave,1.0,80100.0
digital-realty-phoenix-phx10,datacenters.com,Digital Realty: Phoenix PHX10 Data Center,Digital Realty,120 East Van Buren Street,Phoenix,,AZ,USA,347000 sqft total space,175000 sqft colocation space,,32.0 MW total power,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-phoenix-phx10,32.0,347000.0
databank-slc2-granite-point,datacenters.com,DataBank: SLC2 Granite Point Data Center,DataBank,14944 Pony Express Rd,Bluffdale,,UT,USA,275000 sqft total space,43820 sqft colocation space,,3.0 MW total power,,"HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-slc2-granite-point,3.0,275000.0
databank-ind2-downtown-indianapolis,datacenters.com,DataBank: IND2 Downtown Indianapolis Data Center,DataBank,650 West Henry Street,Indianapolis,,IN,USA,46000 sqft total space,31080 sqft colocation space,,3.0 MW total power,,"HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-ind2-downtown-indianapolis,3.0,46000.0
expedient-cleveland-152-neo,datacenters.com,Expedient: Cleveland - 152 NEO Data Center,Expedient,15248 Neo Parkway,Cleveland,,OH,USA,24850 sqft total space,12500 sqft colocation space,,2.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, PCI DSS, Privacy Shield, SOC 1 Type 2, SOC 2 Type 2, SSAE 16 Type 1",https://www.datacenters.com/expedient-cleveland-152-neo,2.0,24850.0
digital-realty-atlanta-atl14,datacenters.com,Digital Realty: Atlanta ATL14 Data Center,Digital Realty,250 Williams Street Northwest,Atlanta,,GA,USA,18000 sqft total space,18000 sqft colocation space,,1.0 MW total power,,"ISO 27001, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-atlanta-atl14,1.0,18000.0
centersquare-phx1-phoenix-campus,datacenters.com,Centersquare: PHX1 Phoenix Data Center Campus,Iron Mountain,615 North 48th Street,Phoenix,,AZ,USA,145000 sqft,145000 sqft,,27.0 MW,Enterprise,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/centersquare-phx1-phoenix-campus,27.0,145000.0
databank-atl5-lithia-springs-campus,datacenters.com,DataBank: ATL5 - Lithia Springs Campus,DataBank,4764 Bakers Ferry Rd SW,Atlanta,30336,GA,USA,200000 sqft total space,150000 sqft colocation space,,48.0 MW total power,HPC deployments,,https://www.datacenters.com/databank-atl5-lithia-springs-campus,48.0,200000.0
novva-las-vegas,datacenters.com,NOVVA: Las Vegas Data Center,Novva Data Centers,6115 Nicco Way,Las Vegas,89115,NV,USA,275000 sqft total space,275000 sqft colocation space,,30.0 MW total power,,"HIPAA, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/novva-las-vegas,30.0,275000.0
databank-ord3-mount-prospect,datacenters.com,DataBank: ORD3 Mount Prospect Data Center,DataBank,800 East Business Center Drive,Mount Prospect,,IL,USA,81600 sqft total space,28950 sqft colocation space,,2.0 MW total power,,"FISMA, HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-ord3-mount-prospect,2.0,81600.0
aligned-energy-phoenix-az,datacenters.com,"Aligned Data Centers: Phoenix, AZ Data Center",Aligned Energy,2500 West Union Hills Drive,Phoenix,,AZ,USA,550000 sqft,300000 sqft,,180.0 MW,,"HIPAA, HITECH, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/aligned-energy-phoenix-az,180.0,550000.0
equinix-da6-dallas,datacenters.com,Equinix: DA6 Dallas Data Center,Equinix,1950 North Stemmons Freeway,Dallas,,TX,USA,141096 sqft total space,107785 sqft colocation space,,60.0 MW total power,,"FISMA, HIPAA, ISO 22301, ISO 27001, ISO 50001, LEED, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-da6-dallas,60.0,141096.0
digital-realty-portland-pdx12,datacenters.com,Digital Realty: Portland PDX12 Data Center,Digital Realty,5870 Northeast Schaaf Street,Hillsboro,97124,OR,USA,560000 sqft total space,560000 sqft,,32.0 MW total power,,"PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/digital-realty-portland-pdx12,32.0,560000.0
edgeconnex-chi02-chicago,datacenters.com,EdgeConnex: CHI02 Chicago Data Center,EdgeConnex,2021 Lunt Avenue,Elk Grove Village,,IL,USA,19875 sqft total space,19875 sqft,,6.0 MW,,"HIPAA, ISO 27001, PCI DSS, SOC 2",https://www.datacenters.com/edgeconnex-chi02-chicago,6.0,19875.0
expedient-baltimore-tide-point,datacenters.com,Expedient: Baltimore Tide Point Data Center,Expedient,1050 Hull Street,Baltimore,,MD,USA,23083 sqft,8900 sqft,,1.0 MW,,"EU-US, HIPAA, HITRUST CSF, PCI DSS, Privacy Shield, SOC 1 Type 2, SOC 2 Type 2, SSAE 16 Type 1",https://www.datacenters.com/expedient-baltimore-tide-point,1.0,23083.0
involta-pittsburgh,datacenters.com,Involta: Pittsburgh Data Center,Involta,161 Armstrong Drive,Freeport,,PA,USA,39000 sqft,11200 sqft,,1.0 MW,,"HIPAA, HITRUST CSF, NIST 800-53, PCI DSS, Privacy Shield, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/involta-pittsburgh,1.0,39000.0
prime-prime-sacramento-2407-ak-street,datacenters.com,Prime Data Centers: Prime Sacramento - 2407 AK Street,Prime Data Centers,2407 Ak St,McClellan Park,95652,CA,USA,65000 sqft total space,39711 sqft colocation space,,8.0 MW total power,Enterprise,"ISO 27001, SOC 2 Type 2",https://www.datacenters.com/prime-prime-sacramento-2407-ak-street,8.0,65000.0
liquid-web-lansing,datacenters.com,Liquid Web: Lansing Data Center,Liquid Web,4210 Creyts Road,Lansing,,MI,USA,32000 sqft total space,32000 sqft,,13.0 MW,,"HIPAA, SSAE 16 Type 1",https://www.datacenters.com/liquid-web-lansing,13.0,32000.0
databank-atl3-atlanta-west-end,datacenters.com,DataBank: ATL3 - Atlanta West End Data Center,DataBank,1150 White Street Southwest,Atlanta,,GA,USA,75000 sqft,47160 sqft,,6.0 MW,,"FISMA, HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-atl3-atlanta-west-end,6.0,75000.0
databank-dfw1-downtown-dallas,datacenters.com,DataBank: DFW1 - Downtown Dallas Data Center,DataBank,400 South Akard Street,Dallas,,TX,USA,270000 sqft total space,107040 sqft colocation space,,7.0 MW total power,,"FedRAMP, FISMA, HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-dfw1-downtown-dallas,7.0,270000.0
prime-prime-chicago-1701-midway-ct,datacenters.com,Prime Data Centers: Prime Chicago - 1701 Midway Ct.,Prime Data Centers,1701 Midway Ct,Elk Grove Village,,IL,USA,381141 sqft,162000 sqft,,72.0 MW,Hyperscale,"ISO 27001, SOC 2 Type 2",https://www.datacenters.com/prime-prime-chicago-1701-midway-ct,72.0,381141.0
bluebird-bluebird-quad-cities,datacenters.com,Bluebird Data Centers: Bluebird Quad Cities Data Center,Bluebird Data Centers,2701 Devils Glen Road,Bettendorf,,IA,USA,53 sqft total space,32 sqft colocation space,,4.0 MW total power,,"PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 2, SSAE 16 Type 2",https://www.datacenters.com/bluebird-bluebird-quad-cities,4.0,53.0
us-signal-detroit-north,datacenters.com,US Signal: Detroit North Data Center,US Signal,1035 W Entrance Dr,Auburn Hills,48326,MI,USA,76 sqft total space,12 sqft colocation space,,4.0 MW total power,,"HIPAA, NIST 800-53, PCI DSS, SOC 2, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/us-signal-detroit-north,4.0,76.0
novva-tahoe-reno,datacenters.com,NOVVA: Tahoe Reno Data Center,,3399 Peru Drive,Sparks,,NV,USA,180000 sqft total space,180000 sqft colocation space,,30.0 MW total power,,"HIPAA, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/novva-tahoe-reno,30.0,180000.0
365-ca1-rancho-cordova,datacenters.com,365 Data Centers: CA1 Rancho Cordova Data Center,365 Data Centers,11085 Sun Center Drive,Rancho Cordova,,CA,USA,69048 sqft total space,30248 sqft colocation space,,5.0 MW total power,,"HIPAA, ISAE-3402, PCI DSS, SOC 2, SSAE 18",https://www.datacenters.com/365-ca1-rancho-cordova,5.0,69048.0
element-critical-chicago-two,datacenters.com,Element Critical: Chicago Two Data Center,Element Critical,341 Haynes Dr,Wood Dale,,IL,USA,45000 sqft total space,26000 sqft colocation space,,5.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 1 Type 1, SOC 1 Type 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1",https://www.datacenters.com/element-critical-chicago-two,5.0,45000.0
equinix-mi3-boca-raton,datacenters.com,Equinix: MI3 Boca Raton Data Center,Equinix,4680 Conference Way South,Boca Raton,,FL,USA,31310 sqft total space,19000 sqft colocation space,,2.0 MW total power,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-mi3-boca-raton,2.0,31310.0
365-bca-boca-raton,datacenters.com,365 Data Centers: BCA Boca Raton Data Center,365 Data Centers,3500 Northwest Boca Raton Boulevard,Boca Raton,,FL,USA,49850 sqft,30400 sqft,,2.0 MW,,"HIPAA, ISAE-3402, PCI DSS, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/365-bca-boca-raton,2.0,49850.0
rackspace-iad3-ashburn-i,datacenters.com,Rackspace: IAD3 Ashburn I Data Center,Rackspace,44461 Chilum Place,Ashburn,,VA,USA,48917 sqft total space,48917 sqft,,9.0 MW total power,,"FedRAMP, FIPS-140, FISMA, HIPAA, HITECH, ISO 14001, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3, SSAE 18",https://www.datacenters.com/rackspace-iad3-ashburn-i,9.0,48917.0
digital-realty-dallas-dfw26,datacenters.com,Digital Realty: Dallas DFW26 Data Center,Digital Realty,2501 Texas 121,Lewisville,,TX,USA,831372 sqft,829372 sqft,,2.0 MW,,,https://www.datacenters.com/digital-realty-dallas-dfw26,2.0,831372.0
equinix-la1-los-angeles,datacenters.com,Equinix: LA1 Los Angeles Data Center,Equinix,600 West 7th Street,Los Angeles,,CA,USA,125479 sqft total space,60718 sqft colocation space,,2.0 MW total power,,"FISMA, HIPAA, ISO 22301, ISO 27001, ISO 50001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-la1-los-angeles,2.0,125479.0
digital-realty-new-york-ewr20,datacenters.com,Digital Realty: New York EWR20 Data Center,Digital Realty,100 Delawanna Avenue,Clifton,,NJ,USA,183000 sqft total space,179000 sqft colocation space,,11.0 MW total power,,"HIPAA, ISO 14001, ISO 27001, ISO 9001, NIST 800-53, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-new-york-ewr20,11.0,183000.0
carrier-one-inc-dallas-1,datacenters.com,Carrier One Inc: Dallas 1 Data Center,Carrier One Inc,1515 Round Table Drive,Dallas,,TX,USA,107000 sqft total space,107000 sqft,,8.0 MW total power,,,https://www.datacenters.com/carrier-one-inc-dallas-1,8.0,107000.0
centersquare-nashville-gallatin-tn,datacenters.com,"Centersquare: Nashville (Gallatin, TN)","Lumen, Zayo, Windstream, AT&T, Comcast",1398 Gateway Drive,Gallatin,,TN,USA,900000 sqft,900000 sqft,,100.0 MW,"Hyperscalers, large enterprises, companies looking to expand",,https://www.datacenters.com/centersquare-nashville-gallatin-tn,100.0,900000.0
databank-atl4-lithia-springs,datacenters.com,DataBank: ATL4 - Lithia Springs Data Center,DataBank,200 Selig Dr SW,Atlanta,30336,GA,USA,,156780 sqft,,40.0 MW,,"HIPAA, PCI DSS, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-atl4-lithia-springs,40.0,156780.0
flexential-atlanta-douglasville-1,datacenters.com,Flexential: Atlanta - Douglasville 1 Data Center,Flexential,1700 N River Rd,Douglasville,,GA,USA,205000 sqft,205000 sqft,,22.0 MW,,"NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-atlanta-douglasville-1,22.0,205000.0
qts-santa-clara,datacenters.com,QTS Data Centers: Santa Clara Data Center,"QTS Realty Trust, Inc.",2807 Mission College Boulevard,Santa Clara,,CA,USA,135000 sqft,80000 sqft,,7.0 MW,Hyperscale,"FISMA, HIPAA, HITRUST CSF, ISO 27001, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/qts-santa-clara,7.0,135000.0
639-solar-639-cloud-dc2,datacenters.com,639 Solar: 639 Cloud - DC2,639 Cloud - DC2,106 NM-113,Lordsburg,88065,NM,USA,13 sqft total space,3 sqft colocation space,,1.0 MW total power,Enterprise,,https://www.datacenters.com/639-solar-639-cloud-dc2,1.0,13.0
cologix-col4-columbus,datacenters.com,Cologix: COL4 Columbus Data Center,Cologix,7500 Alta View Boulevard,Columbus,,OH,USA,256000 sqft total space,256000 sqft,,27.0 MW,,,https://www.datacenters.com/cologix-col4-columbus,27.0,256000.0
cyrusone-nva1-nva2-nva3-northern-virginia-sterling,datacenters.com,"CyrusOne: NVA1, NVA2 & NVA3 Northern Virginia Sterling Data Center",CyrusOne,21111 Ridgetop Circle,Sterling,,VA,USA,420000 sqft total space,132000 sqft colocation space,,48.0 MW total power,Enterprise,"FISMA, HIPAA, HITECH, HITRUST CSF, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2, SSAE 18",https://www.datacenters.com/cyrusone-nva1-nva2-nva3-northern-virginia-sterling,48.0,420000.0
digital-realty-new-york-ewr12,datacenters.com,Digital Realty: New York EWR12 Data Center,Digital Realty,365 South Randolphville Road,Piscataway,,NJ,USA,730000 sqft,326000 sqft,,34.0 MW,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-new-york-ewr12,34.0,730000.0
