unique_key,source,name,provider,streetaddress,city,zipcode,state,country,whitespace,area,yearbuilt,power,scale,certifications,url,power_standardized,area_standardized,full_address,latitude,longitude
tierpoint-seattle,datacenters.com,TierPoint: Seattle Data Center,TierPoint,100 4th Avenue North,Seattle,,WA,USA,33000 sqft total space,25000 sqft colocation space,,,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-seattle,,33000.0,"100 4th Avenue North, Seattle, WA, None, USA",,
coresite-sv1-san-jose-silicon-valley,datacenters.com,CoreSite: SV1 San Jose Silicon Valley Data Center,CoreSite,"55 South Market Street, South Market Street",San Jose,,CA,USA,88000 sqft total space,88000 sqft,,,,"FISMA, HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/coresite-sv1-san-jose-silicon-valley,,88000.0,"55 South Market Street, South Market Street, San Jose, CA, None, USA",,
tierpoint-charlotte-north-myers,datacenters.com,TierPoint: Charlotte - North Myers Data Center,TierPoint,125 North Myers Street,Charlotte,,NC,USA,30600 sqft total space,7500 sqft colocation space,,2.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-charlotte-north-myers,2.0,30600.0,"125 North Myers Street, Charlotte, NC, None, USA",,
tierpoint-lehigh-valley,datacenters.com,TierPoint: Lehigh Valley Data Center,TierPoint,3949 Schelden Circle,Bethlehem,,PA,USA,28000 sqft total space,8700 sqft colocation space,,,,"HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-lehigh-valley,,28000.0,"3949 Schelden Circle, Bethlehem, PA, None, USA",,
tierpoint-new-york-hw2-hawthorne,datacenters.com,TierPoint: New York - HW2 Hawthorne Data Center,TierPoint,17 Skyline Drive,Hawthorne,,NY,USA,172000 sqft total space,13500 sqft colocation space,,,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-new-york-hw2-hawthorne,,172000.0,"17 Skyline Drive, Hawthorne, NY, None, USA",,
tierpoint-spokane-spo01-02,datacenters.com,TierPoint: Spokane SPO01/02 Data Center,TierPoint,23403 East Mission Avenue,Liberty Lake,99019,WA,USA,32000 sqft total space,21000 sqft colocation space,,,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-spokane-spo01-02,,32000.0,"23403 East Mission Avenue, Liberty Lake, WA, 99019, USA",47.6719428,-117.091963
tierpoint-charlotte-center-park,datacenters.com,TierPoint: Charlotte - Center Park Data Center,TierPoint,1805 Center Park Drive,Charlotte,,NC,USA,60000 sqft total space,20000 sqft colocation space,,2.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-charlotte-center-park,2.0,60000.0,"1805 Center Park Drive, Charlotte, NC, None, USA",,
tierpoint-st-louis-millpark,datacenters.com,TierPoint: St. Louis - Millpark Data Center,TierPoint,2315 Millpark Drive,Maryland Heights,,MO,USA,23000 sqft total space,14500 sqft colocation space,,,,"EU-US, HIPAA, PCI DSS, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/tierpoint-st-louis-millpark,,23000.0,"2315 Millpark Drive, Maryland Heights, MO, None, USA",,
tierpoint-oklahoma-city-ok2,datacenters.com,TierPoint: Oklahoma City OK2 Data Center,TierPoint,4114 Perimeter Center Place,Oklahoma City,73112,OK,USA,69000 sqft total space,34000 sqft colocation space,,2.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-oklahoma-city-ok2,2.0,69000.0,"4114 Perimeter Center Place, Oklahoma City, OK, 73112, USA",35.514045,-97.59255728571428
tierpoint-sioux-falls-east,datacenters.com,TierPoint: Sioux Falls - East Data Center,TierPoint,700 East 54th Street North,Sioux Falls,,SD,USA,17000 sqft total space,4200 sqft colocation space,,"800 kW, 1000 kW",,"EU-US, HIPAA, HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2",https://www.datacenters.com/tierpoint-sioux-falls-east,1.8,17000.0,"700 East 54th Street North, Sioux Falls, SD, None, USA",,
coresite-sv2-milpitas-silicon-valley,datacenters.com,CoreSite: SV2 Milpitas Silicon Valley Data Center,CoreSite,1656 McCarthy Boulevard,Milpitas,,CA,USA,76000 sqft total space,76000 sqft,,,,"FISMA, HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/coresite-sv2-milpitas-silicon-valley,,76000.0,"1656 McCarthy Boulevard, Milpitas, CA, None, USA",,
microsoft-azure-east-us-virginia,datacenters.com,Microsoft Azure: East US-Virginia,Microsoft Azure,101 Herbert Drive,Boydton,,VA,USA,1100000 sqft total space,1100000 sqft,,,,"HIPAA, ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/microsoft-azure-east-us-virginia,,,"101 Herbert Drive, Boydton, VA, None, USA",,
equinix-dc2-ashburn,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/equinix-dc2-ashburn,,,None,44.933143,7.540121
google-mayes-county-ok,datacenters.com,"Google: Mayes County, OK Data Center",Google,4111 North East 1st Street,nan,,OK,US,1400000 sqft total space,1400000 sqft,,,,"FedRAMP, HIPAA, ISO 22301, ISO 27001, ISO 9001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/google-mayes-county-ok,,,"4111 North East 1st Street, OK, None, US",,
hivelocity-philadelphia,datacenters.com,Hivelocity: Philadelphia Data Center,Hivelocity,2401 Locust St,Philadelphia,,PA,USA,,,,,,,https://www.datacenters.com/hivelocity-philadelphia,,,"2401 Locust St, Philadelphia, PA, None, USA",,
microsoft-azure-des-moines,datacenters.com,Not Available,Microsoft Azure,550 White Crane Rd,West Des Moines,50265,IA,USA,408000 sqft total space,408000 sqft,,Not Available,,"HIPAA, ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/microsoft-azure-des-moines,,,"550 White Crane Rd, West Des Moines, IA, 50265, USA",41.51497801102546,-93.71009936181576
equinix-ny4-secaucus,datacenters.com,Equinix: NY4 Secaucus Data Center,Equinix,755 Secaucus Road,Secaucus,,NJ,USA,338967 sqft total space,151772 sqft colocation space,,18.0 MW total power,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-ny4-secaucus,18.0,338967.0,"755 Secaucus Road, Secaucus, NJ, None, USA",,
apple-inc-maiden,datacenters.com,Apple Inc.: Maiden Data Center,Apple Inc.,5977 Startown Road,Newton,,NC,USA,500000 sqft total space,184000 sqft colocation space,,,,LEED Platinum,https://www.datacenters.com/apple-inc-maiden,,,"5977 Startown Road, Newton, NC, None, USA",,
qts-richmond,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/qts-richmond,,,None,44.933143,7.540121
google-montgomery-county-tn,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/google-montgomery-county-tn,,,None,44.933143,7.540121
microsoft-azure-south-central-us-texas,datacenters.com,Microsoft Azure: South Central US-Texas,Microsoft Azure,5150 Rogers Rd,San Antonio,,TX,USA,470000 sqft total space,470000 sqft,,,,"HIPAA, ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/microsoft-azure-south-central-us-texas,,,"5150 Rogers Rd, San Antonio, TX, None, USA",,
microsoft-azure-east-us-2-virginia,datacenters.com,Microsoft Azure: East US 2 - Virginia,Microsoft Azure,Boydton,Boydton,,VA,USA,,,,,,"HIPAA, ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/microsoft-azure-east-us-2-virginia,,,"Boydton, Boydton, VA, None, USA",,
oracle-us-east-us-ashburn-1,datacenters.com,Not Available,Oracle,Ashburn,Ashburn,,VA,USA,,,,,,"FedRAMP, FIPS-140, HIPAA, HITRUST CSF, ISO 27001, ISO 9001, ISO/IEC 20000, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/oracle-us-east-us-ashburn-1,,,"Ashburn, Ashburn, VA, None, USA",,
facebook-newton-atlanta,datacenters.com,"Meta, Inc.: Newton (Atlanta) Data Center","Meta, Inc.",240 Shire Parkway,Social Circle,,GA,USA,970000 sqft total space,970000 sqft,,,,"ISO 27001, LEED, SOC 3",https://www.datacenters.com/facebook-newton-atlanta,,,"240 Shire Parkway, Social Circle, GA, None, USA",,
amazon-aws-pdx4-boardman-or,datacenters.com,"Amazon AWS: PDX4 Boardman, OR",Amazon AWS,79539 Rippee Road,Boardman,97818,OR,USA,,,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-pdx4-boardman-or,,,"79539 Rippee Road, Boardman, OR, 97818, USA",,
microsoft-azure-west-us-2-washington,datacenters.com,Microsoft Azure: West US 2-Washington,Microsoft Azure,1515 Port Industrial Way,Quincy,,WA,USA,800000 sqft total space,800000 sqft,,,,"HIPAA, ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/microsoft-azure-west-us-2-washington,,,"1515 Port Industrial Way, Quincy, WA, None, USA",,
equinix-mi1-miami,datacenters.com,Equinix: MI1 Miami Data Center,Equinix,50 Northeast 9th Street,Miami,,FL,USA,658528 sqft total space,255512 sqft colocation space,,17.0 MW total power,,"FISMA, HIPAA, ISO 22301, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-mi1-miami,17.0,,"50 Northeast 9th Street, Miami, FL, None, USA",,
switch-switch-citadel-campus,datacenters.com,Switch Data Centers: Switch Data Centers: CITADEL Campus,Switch Data Centers,"Switch TAHOE RENO - The Citadel Campus, Superloop Circle",Sparks,,NV,USA,,,,,Hyperscale,"FedRAMP, FISMA, HIPAA, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3, SSAE 18",https://www.datacenters.com/switch-switch-citadel-campus,,,"Switch TAHOE RENO - The Citadel Campus, Superloop Circle, Sparks, NV, None, USA",,
google-the-dalles-or,datacenters.com,"Google: The Dalles, OR Data Center",Google,4200 Columbia Rd,The Dalles,97058,OR,USA,1300000 sqft total space,800000 sqft colocation space,2006.0,,,"FedRAMP, HIPAA, ISO 22301, ISO 27001, ISO 9001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/google-the-dalles-or,,,"4200 Columbia Rd, The Dalles, OR, 97058, USA",45.632333801763764,-121.20507597573058
microsoft-azure-north-central-us-illinois,datacenters.com,Microsoft Azure: North Central US-Illinois,Microsoft Azure,601 Northwest Avenue,Northlake,,IL,USA,700000 sqft total space,700000 sqft,,,,"HIPAA, ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/microsoft-azure-north-central-us-illinois,,,"601 Northwest Avenue, Northlake, IL, None, USA",,
equinix-ny5-secaucus,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/equinix-ny5-secaucus,,,None,44.933143,7.540121
amazon-aws-13600-eds-drive,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/amazon-aws-13600-eds-drive,,,None,44.933143,7.540121
amazon-aws-iad23-ashburn,datacenters.com,Amazon AWS: IAD23 Ashburn,Amazon AWS,43830 Devin Shafron Dr,Ashburn,20147,VA,USA,,,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-iad23-ashburn,,,"43830 Devin Shafron Dr, Ashburn, VA, 20147, USA",39.00433355,-77.48434988769773
facebook-huntsville,datacenters.com,"Meta, Inc.: Huntsville Data Center","Meta, Inc.",5400 Prosperity Dr NW,Toney,,AL,USA,970000 sqft total space,970000 sqft,,,,"ISO 27001, LEED, SOC 3",https://www.datacenters.com/facebook-huntsville,,,"5400 Prosperity Dr NW, Toney, AL, None, USA",,
google-douglas-county-ga,datacenters.com,"Google: Douglas County, GA Data Center",Google,300 Riverside Parkway,Lithia Springs,,GA,USA,1300000 sqft total space,1300000 sqft,,,,"FedRAMP, HIPAA, ISO 22301, ISO 27001, ISO 9001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/google-douglas-county-ga,,,"300 Riverside Parkway, Lithia Springs, GA, None, USA",,
facebook-los-lunas,datacenters.com,"Meta, Inc.: Los Lunas Data Center","Meta, Inc.",4250 Messenger Loop,Los Lunas,,NM,USA,400000 sqft total space,400000 sqft,,,,"ISO 27001, LEED, SOC 3",https://www.datacenters.com/facebook-los-lunas,,,"4250 Messenger Loop, Los Lunas, NM, None, USA",,
google-midlothian-tx,datacenters.com,"Google: Midlothian, TX Data Center",Google,3800 Railport Pkwy,Midlothian,,TX,USA,800000 sqft total space,800000 sqft,2019.0,,,"FedRAMP, HIPAA, ISO 22301, ISO 27001, ISO 9001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/google-midlothian-tx,,,"3800 Railport Pkwy, Midlothian, TX, None, USA",,
switch-switch-core-campus,datacenters.com,Switch Data Centers: CORE Campus,Switch Data Centers,7135 South Decatur Boulevard,Las Vegas,,NV,USA,471248 sqft total space,471248 sqft,,,Tier 5®Platinum,"FedRAMP, FISMA, HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3, SSAE 16 Type 1, SSAE 18",https://www.datacenters.com/switch-switch-core-campus,,,"7135 South Decatur Boulevard, Las Vegas, NV, None, USA",,
apple-inc-mesa,datacenters.com,Apple Inc.: Mesa Data Center,Apple Inc.,3740 South Signal Butte Road,Mesa,,AZ,USA,1300000 sqft total space,1300000 sqft,2017.0,,Enterprise,,https://www.datacenters.com/apple-inc-mesa,,,"3740 South Signal Butte Road, Mesa, AZ, None, USA",,
facebook-new-albany-ohio,datacenters.com,"Meta, Inc.: New Albany Ohio Data Center","Meta, Inc.",1 Community Circle,New Albany,,OH,USA,600000 sqft total space,600000 sqft,,,,"ISO 27001, LEED, SOC 3",https://www.datacenters.com/facebook-new-albany-ohio,,,"1 Community Circle, New Albany, OH, None, USA",,
apple-inc-prineville,datacenters.com,Not Available,,1600 SW Baldwin Rd,Prineville,97754,OR,USA,3200000 sqft total space,,2014.0,,,,https://www.datacenters.com/apple-inc-prineville,,,"1600 SW Baldwin Rd, Prineville, OR, 97754, USA",44.277024313049786,-120.87703841891403
iron-mountain-wpa-1-w-pennsylvania-pittsburgh,datacenters.com,Not Available,Iron Mountain,1137 Branchton Road,Boyers,,PA,USA,330000 sqft total space,330000 sqft,,15.0 MW,,"FedRAMP, FISMA, HIPAA, ISO 14001, ISO 22301, ISO 27001, ISO 50001, ISO 9001, ISO 9001:2015, NIST 800-53, PCI DSS, SOC 2 Type 2, SOC 3",https://www.datacenters.com/iron-mountain-wpa-1-w-pennsylvania-pittsburgh,15.0,330000.0,"1137 Branchton Road, Boyers, PA, None, USA",,
oracle-us-west-us-phoenix-1,datacenters.com,Not Available,Oracle,"Phoenix, AZ, USA",Phoenix,,AZ,USA,,,,,,"FedRAMP, FIPS-140, HIPAA, HITRUST CSF, ISO 27001, ISO 9001, ISO/IEC 20000, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/oracle-us-west-us-phoenix-1,,,"Phoenix, AZ, USA, Phoenix, AZ, None, USA",,
google-new-albany-oh,datacenters.com,"Google: New Albany, OH Data Center",Google,1101 Beech Rd SW,New Albany,,OH,USA,275000 sqft total space,275000 sqft,2019.0,,,"FedRAMP, HIPAA, ISO 22301, ISO 27001, ISO 9001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/google-new-albany-oh,,275000.0,"1101 Beech Rd SW, New Albany, OH, None, USA",,
equinix-sv1-san-jose,datacenters.com,Equinix: SV1 San Jose Data Center,Equinix,11 Great Oaks Boulevard,San Jose,,CA,USA,133500 sqft total space,82851 sqft colocation space,,4.0 MW total power,,"FISMA, HIPAA, ISO 22301, ISO 27001, ISO 50001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-sv1-san-jose,4.0,133500.0,"11 Great Oaks Boulevard, San Jose, CA, None, USA",,
equinix-ch3-elk-grove,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/equinix-ch3-elk-grove,,,None,44.933143,7.540121
google-loudoun-county-va,datacenters.com,Not Available,Google,Energy Park Drive,Leesburg,,VA,USA,200000 sqft total space,200000 sqft,2019.0,,Enterprise,"FedRAMP, HIPAA, ISO 22301, ISO 27001, ISO 9001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/google-loudoun-county-va,,200000.0,"Energy Park Drive, Leesburg, VA, None, USA",,
facebook-forest-city,datacenters.com,"Meta, Inc.: Forest City Data Center","Meta, Inc.",480 Social Circle,Forest City,,NC,USA,740000 sqft total space,300000 sqft colocation space,,,,"ISO 27001, LEED, SOC 3",https://www.datacenters.com/facebook-forest-city,,,"480 Social Circle, Forest City, NC, None, USA",,
google-jackson-county-al,datacenters.com,"Google: Jackson County, AL Data Center",Google,48809 Alabama 277,Bridgeport,,AL,USA,270000 sqft total space,270000 sqft,2018.0,,,"FedRAMP, HIPAA, ISO 22301, ISO 27001, ISO 9001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/google-jackson-county-al,,270000.0,"48809 Alabama 277, Bridgeport, AL, None, USA",,
google-henderson-nv,datacenters.com,"Google: Henderson, NV Data Center",Google,560 W Warm Springs Rd,Henderson,89011,NV,USA,75000 sqft total space,75000 sqft,2019.0,,,"FedRAMP, HIPAA, ISO 22301, ISO 27001, ISO 9001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/google-henderson-nv,,75000.0,"560 W Warm Springs Rd, Henderson, NV, 89011, USA",36.05597138245561,-115.01144795318267
google-papillion-ne,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/google-papillion-ne,,,None,44.933143,7.540121
amazon-aws-5113-hayden-run,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/amazon-aws-5113-hayden-run,,,None,44.933143,7.540121
amazon-aws-iad73-manassas,datacenters.com,Not Available,Amazon AWS,"Historic District, 7060 Wellington Road",Manassas,,VA,USA,146962 sqft total space,146962 sqft,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-iad73-manassas,,146962.0,"Historic District, 7060 Wellington Road, Manassas, VA, None, USA",,
databank-dfw3-plano,datacenters.com,DataBank: DFW3 - Plano Data Center,DataBank,8375 Dominion Pkwy,Plano,,TX,USA,144000 sqft total space,72600 sqft colocation space,,13.0 MW total power,,"FedRAMP, FISMA, HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-dfw3-plano,13.0,144000.0,"8375 Dominion Pkwy, Plano, TX, None, USA",,
facebook-henrico,datacenters.com,"Meta, Inc.: Henrico Data Center","Meta, Inc.",6200 Technology Blvd,Sandston,,VA,USA,450000 sqft total space,450000 sqft,,,,"ISO 27001, LEED, SOC 3",https://www.datacenters.com/facebook-henrico,,,"6200 Technology Blvd, Sandston, VA, None, USA",,
t5-charlotte-campus,datacenters.com,T5 Data Centers: @Charlotte Data Center Campus,T5 Data Centers,131 Riverside Ct,Kings Mountain,,NC,USA,150000 sqft total space,68000 sqft colocation space,,4.0 MW total power,,"FISMA, HIPAA, HITECH, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 1, SOC 2 Type 2",https://www.datacenters.com/t5-charlotte-campus,4.0,150000.0,"131 Riverside Ct, Kings Mountain, NC, None, USA",,
amazon-aws-2305-mission-college-blvd,datacenters.com,Amazon AWS: 2305 Mission College Blvd,Amazon AWS,2305 Mission College Blvd,Santa Clara,95054,CA,USA,35800 sqft total space,35800 sqft,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-2305-mission-college-blvd,,35800.0,"2305 Mission College Blvd, Santa Clara, CA, 95054, USA",37.388808323025835,-121.96515280640713
amazon-aws-dublin-oh,datacenters.com,Not Available,Amazon AWS,5895 Houchard Road,Dublin,,OH,USA,310000 sqft total space,310000 sqft,,35.0 MW,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-dublin-oh,35.0,310000.0,"5895 Houchard Road, Dublin, OH, None, USA",,
google-lenoir-nc,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/google-lenoir-nc,,,None,44.933143,7.540121
amazon-aws-pdx80-hermiston-or,datacenters.com,Amazon AWS: PDX80 Hermiston OR,Amazon AWS,"Hermiston, OR 97838, USA",Hermiston,97838,OR,USA,217900 sqft total space,217900 sqft,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-pdx80-hermiston-or,,217900.0,"Hermiston, OR 97838, USA, Hermiston, OR, 97838, USA",,
equinix-ny2-secaucus,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/equinix-ny2-secaucus,,,None,44.933143,7.540121
qts-phoenix,datacenters.com,QTS Data Centers: Phoenix Data Center,"QTS Realty Trust, Inc.",1200 North 40th Street,Phoenix,85008,AZ,USA,108000 sqft total space,108000 sqft colocation space,,,Hyperscale,,https://www.datacenters.com/qts-phoenix,,108000.0,"1200 North 40th Street, Phoenix, AZ, 85008, USA",33.4623278989899,-111.9951634949495
equinix-sv5-san-jose,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/equinix-sv5-san-jose,,,None,44.933143,7.540121
apple-inc-waukee-ia,datacenters.com,Apple Inc.: Waukee IA Data Center,,2995 W Hickman Rd,Waukee,,IA,USA,398473 sqft,315773 sqft,2022.0,,,,https://www.datacenters.com/apple-inc-waukee-ia,,,"2995 W Hickman Rd, Waukee, IA, None, USA",,
